,Loss Function,clean Error,epoch,lr-SGD,method,pretrained,ratio,step,test_acc_brightness_1,test_acc_brightness_2,test_acc_brightness_3,test_acc_brightness_4,test_acc_brightness_5,test_acc_clean,test_acc_contrast_1,test_acc_contrast_2,test_acc_contrast_3,test_acc_contrast_4,test_acc_contrast_5,test_acc_defocus_blur_1,test_acc_defocus_blur_2,test_acc_defocus_blur_3,test_acc_defocus_blur_4,test_acc_defocus_blur_5,test_acc_elastic_transform_1,test_acc_elastic_transform_2,test_acc_elastic_transform_3,test_acc_elastic_transform_4,test_acc_elastic_transform_5,test_acc_fog_1,test_acc_fog_2,test_acc_fog_3,test_acc_fog_4,test_acc_fog_5,test_acc_frost_1,test_acc_frost_2,test_acc_frost_3,test_acc_frost_4,test_acc_frost_5,test_acc_gaussian_blur_1,test_acc_gaussian_blur_2,test_acc_gaussian_blur_3,test_acc_gaussian_blur_4,test_acc_gaussian_blur_5,test_acc_gaussian_noise_1,test_acc_gaussian_noise_2,test_acc_gaussian_noise_3,test_acc_gaussian_noise_4,test_acc_gaussian_noise_5,test_acc_glass_blur_1,test_acc_glass_blur_2,test_acc_glass_blur_3,test_acc_glass_blur_4,test_acc_glass_blur_5,test_acc_impulse_noise_1,test_acc_impulse_noise_2,test_acc_impulse_noise_3,test_acc_impulse_noise_4,test_acc_impulse_noise_5,test_acc_jpeg_compression_1,test_acc_jpeg_compression_2,test_acc_jpeg_compression_3,test_acc_jpeg_compression_4,test_acc_jpeg_compression_5,test_acc_motion_blur_1,test_acc_motion_blur_2,test_acc_motion_blur_3,test_acc_motion_blur_4,test_acc_motion_blur_5,test_acc_pixelate_1,test_acc_pixelate_2,test_acc_pixelate_3,test_acc_pixelate_4,test_acc_pixelate_5,test_acc_saturate_1,test_acc_saturate_2,test_acc_saturate_3,test_acc_saturate_4,test_acc_saturate_5,test_acc_shot_noise_1,test_acc_shot_noise_2,test_acc_shot_noise_3,test_acc_shot_noise_4,test_acc_shot_noise_5,test_acc_snow_1,test_acc_snow_2,test_acc_snow_3,test_acc_snow_4,test_acc_snow_5,test_acc_spatter_1,test_acc_spatter_2,test_acc_spatter_3,test_acc_spatter_4,test_acc_spatter_5,test_acc_speckle_noise_1,test_acc_speckle_noise_2,test_acc_speckle_noise_3,test_acc_speckle_noise_4,test_acc_speckle_noise_5,test_acc_zoom_blur_1,test_acc_zoom_blur_2,test_acc_zoom_blur_3,test_acc_zoom_blur_4,test_acc_zoom_blur_5,test_mCE,train_acc,train_augmix_loss,train_kl_loss,train_loss,val_acc,val_loss
150,StandardLoss,0.3205999732017517,49.0,,global_weight,standard,2.0,19550,0.6764000058174133,0.6679999828338623,0.6510999798774719,0.6274999976158142,0.5554999709129333,0.6794000267982483,0.6615999937057495,0.5694000124931335,0.4839999973773956,0.3553000092506409,0.1256999969482422,0.6762999892234802,0.6363999843597412,0.5512999892234802,0.4523000121116638,0.3003999888896942,0.5758000016212463,0.5787000060081482,0.5264999866485596,0.4603999853134155,0.4027999937534332,0.6687999963760376,0.6255999803543091,0.5766000151634216,0.5073000192642212,0.30300000309944153,0.5627999901771545,0.4675999879837036,0.35109999775886536,0.34130001068115234,0.24950000643730166,0.6765999794006348,0.5485000014305115,0.4327000081539154,0.3343999981880188,0.2190999984741211,0.3287000060081482,0.1807000041007996,0.11060000211000444,0.0869000032544136,0.07479999959468843,0.20309999585151672,0.211899995803833,0.2334000021219253,0.15780000388622284,0.18449999392032626,0.4745000004768372,0.2842000126838684,0.17430000007152555,0.07999999821186066,0.05090000107884407,0.5192999839782715,0.4510000050067902,0.4250999987125397,0.3914999961853027,0.36430001258850103,0.5842000246047974,0.4986999928951264,0.4242999851703644,0.4262000024318695,0.3528999984264374,0.6261000037193298,0.5194000005722046,0.4568000137805938,0.2662999927997589,0.13920000195503235,0.5504999756813049,0.4663999974727631,0.6567999720573425,0.5613999962806702,0.4600000083446503,0.4372999966144562,0.3172000050544739,0.15929999947547913,0.121799997985363,0.0860000029206276,0.5770999789237976,0.4151000082492829,0.4634999930858612,0.4300999939441681,0.3686000108718872,0.6365000009536743,0.5551000237464905,0.4778000116348266,0.5364999771118164,0.3975000083446503,0.4487000107765198,0.27619999647140503,0.21369999647140506,0.1362999975681305,0.09520000219345093,0.5511999726295471,0.5212000012397766,0.4605000019073486,0.4115000069141388,0.35260000824928284,0.5913316011428833,,,,,,
150,StandardLoss,0.33079999685287476,49.0,,global_weight,standard,4.0,19550,0.6661000251770021,0.6549000144004822,0.6315000057220459,0.6090999841690063,0.5394999980926514,0.6692000031471252,0.6427000164985657,0.5412999987602234,0.4548999965190888,0.3379000127315521,0.1243000030517578,0.663100004196167,0.6150000095367432,0.5266000032424927,0.43549999594688416,0.2991000115871429,0.5590000152587891,0.5648999810218811,0.5041999816894531,0.4474000036716461,0.3944000005722046,0.656499981880188,0.6040999889373779,0.5552999973297119,0.4828999936580658,0.27880001068115234,0.5376999974250793,0.44589999318122864,0.3325999975204468,0.3125,0.23080000281333926,0.6639999747276306,0.5250999927520752,0.4180000126361847,0.3287000060081482,0.22380000352859494,0.30149999260902405,0.15960000455379486,0.09440000355243684,0.07689999788999557,0.06629999727010727,0.19439999759197235,0.2084999978542328,0.23240000009536746,0.15600000321865082,0.181999996304512,0.4666999876499176,0.2764999866485596,0.16820000112056732,0.07410000264644623,0.046999998390674584,0.5006999969482422,0.4379000067710877,0.4154999852180481,0.3865999877452849,0.36059999465942383,0.5672000050544739,0.4772000014781952,0.4063999950885773,0.40860000252723694,0.34220001101493835,0.6158000230789185,0.5069000124931335,0.4388000071048737,0.2493000030517578,0.13439999520778656,0.5411000251770021,0.44780001044273376,0.6398000121116638,0.5425000190734863,0.4449999928474426,0.4072999954223633,0.288100004196167,0.1404000073671341,0.10890000313520433,0.07400000095367433,0.5687999725341797,0.3987999856472016,0.4533999860286713,0.4287999868392944,0.3522000014781952,0.6241999864578247,0.5479000210762024,0.4652999937534332,0.5238000154495239,0.3930999934673309,0.4230000078678131,0.2533000111579895,0.19380000233650208,0.1225000023841858,0.08649999648332596,0.5338000059127808,0.4991999864578247,0.4449999928474426,0.4034999907016754,0.3429999947547913,0.6057316064834595,,,,,,
150,StandardLoss,0.3758999705314636,49.0,,global_weight,standard,8.0,19550,0.6227999925613403,0.6110000014305115,0.5928000211715698,0.5644999742507935,0.5020999908447266,0.6241000294685364,0.5949000120162964,0.4846000075340271,0.39660000801086426,0.2800000011920929,0.10279999673366548,0.6187999844551086,0.5734000205993652,0.4882999956607818,0.4101000130176544,0.2939000129699707,0.5228999853134155,0.5198000073432922,0.4726000130176544,0.4124999940395355,0.3781999945640564,0.6060000061988831,0.5533999800682068,0.5013999938964844,0.4266000092029572,0.2389000058174133,0.4939999878406525,0.4005999863147736,0.2838999927043915,0.2687000036239624,0.186599999666214,0.6186000108718872,0.4875999987125397,0.396699994802475,0.322299987077713,0.21649999916553495,0.23739999532699585,0.1266999989748001,0.08479999750852585,0.07020000368356705,0.06449999660253525,0.16169999539852142,0.17599999904632568,0.20200000703334808,0.13459999859333038,0.1517000049352646,0.4334999918937683,0.2545999884605408,0.15780000388622284,0.07760000228881836,0.04919999837875366,0.4878999888896942,0.4327999949455261,0.41130000352859497,0.3847000002861023,0.3585000038146973,0.5264999866485596,0.4388999938964844,0.3700000047683716,0.3725999891757965,0.310699999332428,0.5533000230789185,0.4318000078201294,0.35760000348091125,0.1907999962568283,0.11190000176429747,0.4898999929428101,0.4140999913215637,0.5968000292778015,0.5016000270843506,0.4137000143527985,0.352400004863739,0.2356999963521957,0.11469999700784685,0.09369999915361404,0.0763000026345253,0.5349000096321106,0.3467000126838684,0.4162000119686127,0.3944999873638153,0.3179000020027161,0.586899995803833,0.5156000256538391,0.4332999885082245,0.4957999885082245,0.3716999888420105,0.36480000615119934,0.211899995803833,0.16940000653266907,0.11219999939203262,0.08649999648332596,0.4955999851226807,0.4621999859809876,0.4194999933242798,0.3822999894618988,0.3327000141143799,0.6388894319534302,,,,,,
150,StandardLoss,0.46700000762939453,49.0,,global_weight,standard,16.0,19550,0.5317000150680542,0.5182999968528748,0.5041999816894531,0.4754999876022339,0.4158999919891357,0.5329999923706055,0.5019999742507935,0.38569998741149897,0.304500013589859,0.20280000567436215,0.06109999865293503,0.5278000235557556,0.4792999923229218,0.3953999876976013,0.3253999948501587,0.23149999976158145,0.4366999864578247,0.4266000092029572,0.37940001487731934,0.3501999974250793,0.3228999972343445,0.5182999968528748,0.4587999880313873,0.4036000072956085,0.33000001311302185,0.16990000009536746,0.4032999873161316,0.32089999318122864,0.22370000183582306,0.20970000326633453,0.14350000023841858,0.527999997138977,0.39230000972747797,0.3091999888420105,0.25209999084472656,0.17880000174045566,0.1879999935626984,0.1006999984383583,0.07119999825954437,0.06109999865293503,0.05490000173449516,0.13189999759197235,0.14970000088214874,0.16300000250339508,0.11659999936819075,0.12839999794960022,0.4054999947547913,0.2432000041007996,0.15569999814033508,0.07500000298023224,0.045499999076128006,0.4180999994277954,0.3758000135421753,0.362199991941452,0.3425000011920929,0.3215000033378601,0.4388999938964844,0.3639000058174133,0.30709999799728394,0.3046000003814697,0.2565000057220459,0.4684000015258789,0.3319999873638153,0.259799987077713,0.13130000233650208,0.08420000225305557,0.3984000086784363,0.3434999883174896,0.4988000094890594,0.4111000001430512,0.3312000036239624,0.27160000801086426,0.17910000681877136,0.09130000323057176,0.07639999687671661,0.0649000033736229,0.4451999962329865,0.2782000005245209,0.3327000141143799,0.3095000088214874,0.2398999929428101,0.5083000063896179,0.4442000091075897,0.3664000034332275,0.4284000098705292,0.3346000015735626,0.2883000075817108,0.16419999301433566,0.12870000302791595,0.08950000256299973,0.0681999996304512,0.3926999866962433,0.3625999987125397,0.32350000739097595,0.29420000314712524,0.2581000030040741,0.703158974647522,,,,,,
150,StandardLoss,0.7665999978780746,49.0,,global_weight,standard,32.0,19550,0.22769999504089355,0.21639999747276306,0.19990000128746035,0.181999996304512,0.1436000019311905,0.2334000021219253,0.1907999962568283,0.10909999907016754,0.08060000091791153,0.05319999903440476,0.02800000086426735,0.22179999947547915,0.1809999942779541,0.1315000057220459,0.10300000011920928,0.06949999928474426,0.17479999363422394,0.16619999706745148,0.14270000159740448,0.1453000009059906,0.156700000166893,0.2034000009298325,0.14669999480247498,0.1094999983906746,0.07940000295639038,0.041200000792741776,0.15410000085830688,0.11320000141859055,0.08070000261068344,0.07739999890327454,0.05510000139474869,0.2213000059127808,0.12919999659061432,0.09640000015497208,0.07699999958276749,0.06010000035166741,0.0803999975323677,0.04280000180006027,0.028699999675154686,0.02580000087618828,0.02459999918937683,0.07339999824762344,0.08259999752044678,0.09759999811649324,0.06809999793767929,0.08609999716281891,0.12280000001192093,0.06530000269412994,0.04749999940395355,0.0357000008225441,0.03099999949336052,0.2011999934911728,0.18870000541210172,0.1800999939441681,0.17409999668598175,0.16590000689029696,0.16769999265670776,0.13140000402927401,0.11320000141859055,0.11240000277757643,0.10090000182390213,0.2280000001192093,0.2185000032186508,0.2117000073194504,0.18039999902248385,0.16279999911785126,0.14659999310970304,0.12080000340938568,0.20360000431537628,0.13379999995231628,0.08640000224113464,0.11299999803304672,0.07769999653100967,0.04010000079870224,0.03339999914169312,0.027000000700354576,0.1794999986886978,0.09780000150203703,0.11909999698400495,0.11339999735355374,0.07959999889135361,0.21299999952316284,0.17980000376701355,0.15160000324249268,0.1987999975681305,0.155799999833107,0.1186000034213066,0.06769999861717224,0.05550000071525574,0.03640000149607658,0.028999999165534977,0.15160000324249268,0.12600000202655792,0.10849999636411667,0.0966999977827072,0.08479999750852585,0.8803842067718506,,,,,,
150,AugmixLoss,0.3434000015258789,49.0,,l1_channels,standard,1.5,19550,0.6581000089645386,0.6506999731063843,0.631600022315979,0.6155999898910522,0.5582000017166138,0.6565999984741211,0.6430000066757202,0.5857999920845032,0.5351999998092651,0.4508000016212464,0.21160000562667847,0.6527000069618225,0.6380000114440918,0.6086999773979187,0.5608999729156494,0.4733999967575073,0.5835999846458435,0.5909000039100647,0.5674999952316284,0.4900000095367432,0.4178000092506409,0.6474999785423279,0.6086999773979187,0.5613999962806702,0.4943999946117401,0.3093999922275543,0.593999981880188,0.5289000272750854,0.43950000405311584,0.4153999984264374,0.3377000093460083,0.6527000069618225,0.6069999933242798,0.5665000081062317,0.517799973487854,0.419299989938736,0.5023000240325928,0.3758000135421753,0.27480000257492065,0.2380000054836273,0.2094999998807907,0.3151000142097473,0.3260999917984009,0.3337000012397766,0.2475000023841858,0.2572999894618988,0.6147999763488771,0.5533000230789185,0.4848999977111816,0.3454999923706055,0.2345000058412552,0.5611000061035156,0.5224000215530396,0.5059999823570251,0.4837999939918518,0.459199994802475,0.6003000140190125,0.5566999912261963,0.4873999953269959,0.4887999892234802,0.428600013256073,0.6107000112533569,0.5177000164985657,0.448500007390976,0.25,0.1388999968767166,0.5349000096321106,0.4706000089645386,0.6309999823570251,0.5651999711990356,0.4930999875068665,0.5687999725341797,0.5031999945640564,0.3702999949455261,0.3156999945640564,0.2474000006914139,0.6043999791145325,0.4941999912261963,0.5041999816894531,0.4672000110149384,0.4194999933242798,0.6389999985694885,0.6134999990463257,0.5392000079154968,0.6037999987602234,0.5486999750137329,0.5705999732017517,0.4828999936580658,0.43639999628067017,0.3556999862194061,0.2741000056266785,0.5891000032424927,0.5857999920845032,0.5579000115394592,0.5356000065803528,0.4927000105381012,0.5135557651519775,,,,,,
150,AugmixLoss,0.33329999446868896,49.0,,l1_channels,augmix,1.5,19550,0.6672999858856201,0.6579999923706055,0.6431000232696533,0.6226000189781189,0.5692999958992004,0.666700005531311,0.6575999855995178,0.6021999716758728,0.5541999936103821,0.4785000085830689,0.2354000061750412,0.6654000282287598,0.65420001745224,0.6262999773025513,0.5853000283241272,0.492900013923645,0.597599983215332,0.6100999712944031,0.5863000154495239,0.5073999762535095,0.4273999929428101,0.6572999954223633,0.6227999925613403,0.5755000114440918,0.507099986076355,0.30379998683929443,0.6050000190734863,0.5418000221252441,0.4483000040054321,0.4359999895095825,0.3515999913215637,0.6656000018119812,0.6258999705314636,0.5877000093460083,0.5468000173568726,0.43950000405311584,0.5339999794960022,0.4169999957084656,0.31839999556541443,0.2782000005245209,0.23639999330043796,0.31040000915527344,0.3222000002861023,0.3325000107288361,0.2433999925851822,0.25279998779296875,0.6269999742507935,0.576200008392334,0.5135999917984009,0.37790000438690186,0.25290000438690186,0.5746999979019165,0.5317999720573425,0.5149000287055969,0.4966999888420105,0.4657999873161316,0.6215999722480774,0.5701000094413757,0.5077999830245972,0.5080000162124634,0.4415000081062317,0.6272000074386597,0.5627999901771545,0.5119000077247621,0.32280001044273376,0.1712000072002411,0.5465000271797179,0.47560000419616705,0.644599974155426,0.5777000188827515,0.5091999769210815,0.5911999940872192,0.5328999757766724,0.4079999923706055,0.3582000136375427,0.2836000025272369,0.6115999817848206,0.5024999976158142,0.5216000080108643,0.4781999886035919,0.4284999966621399,0.6513000130653381,0.6198999881744385,0.5548999905586243,0.6158000230789185,0.5580000281333923,0.597599983215332,0.5181000232696533,0.4799000024795532,0.3912000060081482,0.32170000672340393,0.6087999939918518,0.6039999723434448,0.5756000280380249,0.5498999953269958,0.5031999945640564,0.4947652816772461,,,,,,
150,AugmixLoss,0.43620002269744873,49.0,,l1_channels,standard,2.0,19550,0.5636000037193298,0.5534999966621399,0.5428000092506409,0.5217000246047974,0.4605000019073486,0.5637999773025513,0.5476999878883362,0.4718999862670898,0.4137000143527985,0.3251000046730041,0.1225999966263771,0.5616000294685364,0.5493999719619751,0.5227000117301941,0.4885999858379364,0.4068000018596649,0.5040000081062317,0.5131999850273132,0.4966000020503998,0.4523999989032746,0.39169999957084656,0.5532000064849854,0.5149000287055969,0.4679000079631805,0.4013999998569489,0.25799998641014105,0.5115000009536743,0.4499000012874603,0.3662999868392944,0.36059999465942383,0.2847000062465668,0.5612000226974487,0.5224000215530396,0.4873000085353851,0.44589999318122864,0.3619999885559082,0.44729998707771296,0.3458000123500824,0.26750001311302185,0.2366999983787537,0.2069000005722046,0.3219999969005585,0.3328999876976013,0.34470000863075256,0.259799987077713,0.26420000195503235,0.5360000133514404,0.4882000088691712,0.4381999969482422,0.3402000069618225,0.24609999358654025,0.5022000074386597,0.4745999872684479,0.4595000147819519,0.4530999958515167,0.435699999332428,0.5293999910354614,0.4778000116348266,0.4241000115871429,0.421099990606308,0.3689999878406525,0.5397999882698059,0.5005999803543091,0.4668999910354614,0.3431000113487244,0.18299999833106995,0.4334999918937683,0.3758000135421753,0.5336999893188477,0.457399994134903,0.39579999446868896,0.4977999925613403,0.4483999907970429,0.33730000257492065,0.2971000075340271,0.2404000014066696,0.5256000161170961,0.4198000133037567,0.4338000118732453,0.3934000134468079,0.3456000089645386,0.5550000071525574,0.5333999991416931,0.4790000021457672,0.5202000141143799,0.4668999910354614,0.5038999915122986,0.4307999908924103,0.3919000029563904,0.3160000145435333,0.2619999945163727,0.5113000273704529,0.5055000185966492,0.480100005865097,0.4587999880313873,0.42590001225471497,0.5727388858795166,,,,,,
150,AugmixLoss,0.40549999475479126,49.0,,l1_channels,augmix,2.0,19550,0.593999981880188,0.5899999737739563,0.5763999819755554,0.5568000078201294,0.4955999851226807,0.5945000052452087,0.585099995136261,0.5200999975204468,0.4656000137329102,0.3862000107765198,0.18440000712871552,0.5906999707221985,0.5813999772071838,0.5562000274658203,0.5210000276565552,0.4372999966144562,0.5335000157356262,0.5407000184059143,0.5192000269889832,0.4593999981880188,0.39259999990463257,0.5863000154495239,0.5497999787330627,0.4966999888420105,0.4251999855041504,0.2496999949216843,0.5371000170707703,0.4735000133514404,0.3745000064373016,0.3666999936103821,0.2874000072479248,0.5913000106811523,0.5561000108718872,0.5181000232696533,0.4783999919891357,0.38609999418258667,0.4666999876499176,0.3795000016689301,0.29170000553131104,0.2531000077724457,0.21879999339580536,0.2908999919891357,0.3034999966621399,0.31200000643730164,0.2311999946832657,0.2430000007152557,0.5618000030517578,0.5063999891281128,0.4532000124454498,0.3382000029087067,0.2398999929428101,0.5274999737739563,0.4862000048160553,0.4731999933719635,0.455700010061264,0.4379999935626984,0.5564000010490417,0.5037000179290771,0.4392000138759613,0.4368000030517578,0.3785000145435333,0.5633999705314636,0.5001000165939331,0.4465000033378601,0.2831999957561493,0.1500999927520752,0.4727999866008759,0.41530001163482666,0.5727000236511229,0.5008999705314636,0.4336000084877014,0.5228999853134155,0.4745999872684479,0.3686999976634979,0.322299987077713,0.2639999985694885,0.5465000271797179,0.4323999881744385,0.4541000127792358,0.4137000143527985,0.3603000044822693,0.5831000208854675,0.5515999794006348,0.4968999922275543,0.5462999939918518,0.4941999912261963,0.5278999805450441,0.4544999897480011,0.423799991607666,0.3569000065326691,0.29030001163482666,0.5392000079154968,0.5353999733924866,0.5120000243186951,0.4876999855041504,0.4481000006198883,0.5526926517486572,,,,,,
150,AugmixLoss,0.5325999855995178,49.0,,l1_channels,standard,4.0,19550,0.4674000144004822,0.4587000012397766,0.4429999887943268,0.4242999851703644,0.3682000041007996,0.4674000144004822,0.4521999955177307,0.3680999875068665,0.3102000057697296,0.22470000386238095,0.07259999960660933,0.4641999900341034,0.4460999965667725,0.4185999929904938,0.3826999962329865,0.3061999976634979,0.4086999893188477,0.41269999742507935,0.3950000107288361,0.3587999939918518,0.3068999946117401,0.455700010061264,0.4083999991416931,0.3589000105857849,0.3023000061511993,0.18400000035762787,0.41359999775886536,0.35420000553131104,0.2777000069618225,0.2676999866962433,0.20250000059604645,0.463699996471405,0.4178000092506409,0.3765000104904175,0.336899995803833,0.26010000705718994,0.3585000038146973,0.2836999893188477,0.22120000422000885,0.19439999759197235,0.17030000686645508,0.21279999613761905,0.2304999977350235,0.240899994969368,0.17350000143051147,0.184799998998642,0.4401000142097473,0.3873000144958496,0.3357999920845032,0.23109999299049375,0.15970000624656674,0.42590001225471497,0.4077999889850617,0.39989998936653137,0.3901999890804291,0.3831000030040741,0.4246000051498413,0.38569998741149897,0.3312000036239624,0.3294000029563904,0.2847999930381775,0.4284999966621399,0.3352000117301941,0.2818000018596649,0.15710000693798065,0.09780000150203703,0.36000001430511475,0.3221000134944916,0.4453000128269196,0.3725999891757965,0.3125999867916107,0.401199996471405,0.36010000109672546,0.2727999985218048,0.243599995970726,0.20229999721050265,0.4275999963283539,0.329800009727478,0.3449999988079071,0.3138999938964844,0.2623000144958496,0.4584999978542328,0.4345999956130981,0.3853999972343445,0.4255999922752381,0.3801000118255615,0.40630000829696655,0.3449999988079071,0.3156000077724457,0.2585000097751617,0.2160000056028366,0.4059000015258789,0.40029999613761896,0.3772000074386597,0.3571999967098236,0.3251999914646149,0.6640052795410156,,,,,,
150,AugmixLoss,0.5300999879837036,49.0,,l1_channels,augmix,4.0,19550,0.464599996805191,0.4550999999046326,0.4424000084400177,0.4241999983787537,0.3675000071525574,0.4699000120162964,0.450899988412857,0.3754999935626984,0.3192000091075897,0.23430000245571134,0.0868000015616417,0.4645000100135803,0.4537999927997589,0.4241000115871429,0.3959999978542328,0.3276999890804291,0.415800005197525,0.4163999855518341,0.4066999852657318,0.3702000081539154,0.33410000801086426,0.4578999876976013,0.4137000143527985,0.3639000058174133,0.3147000074386597,0.19679999351501465,0.4235999882221222,0.3837000131607056,0.31439998745918274,0.31290000677108765,0.2529999911785126,0.4648000001907349,0.4234000146389008,0.3926999866962433,0.35899999737739563,0.289900004863739,0.3962999880313873,0.3271999955177307,0.2544000148773193,0.2222000062465668,0.19850000739097595,0.2955000102519989,0.3059999942779541,0.32170000672340393,0.2312999963760376,0.2434999942779541,0.4257000088691712,0.3657999932765961,0.3034999966621399,0.1996999979019165,0.14100000262260434,0.4343999922275543,0.419299989938736,0.4081000089645386,0.4000999927520752,0.391400009393692,0.4311000108718872,0.3921999931335449,0.34209999442100525,0.3433000147342682,0.3003000020980835,0.4508000016212464,0.4158999919891357,0.3880000114440918,0.2879000008106232,0.17229999601840973,0.34940001368522644,0.3050000071525574,0.43959999084472656,0.36660000681877136,0.29989999532699585,0.43230000138282776,0.3946999907493591,0.3091000020503998,0.2813000082969665,0.22280000150203705,0.42820000648498535,0.3393999934196472,0.34459999203681946,0.3197000026702881,0.2849999964237213,0.4569000005722046,0.421999990940094,0.374099999666214,0.4160999953746796,0.361299991607666,0.4352999925613403,0.3788000047206879,0.3504000008106232,0.2912000119686127,0.2389000058174133,0.4203000068664551,0.4151000082492829,0.3944000005722046,0.3772999942302704,0.3483000099658966,0.6462979316711426,,,,,,
150,AugmixLoss,0.7152000069618225,49.0,,l1_channels,standard,8.0,19550,0.27959999442100525,0.2703000009059906,0.26030001044273376,0.2372000068426132,0.19689999520778656,0.2847999930381775,0.2515000104904175,0.16779999434947968,0.12489999830722807,0.08370000123977661,0.04069999977946282,0.27790001034736633,0.2651000022888184,0.24240000545978546,0.22139999270439148,0.17470000684261322,0.2474000006914139,0.2515999972820282,0.2398000061511993,0.21529999375343326,0.1970999985933304,0.2612999975681305,0.2093999981880188,0.1671999990940094,0.1316000074148178,0.08420000225305557,0.2371000051498413,0.2054000049829483,0.16290000081062314,0.15410000085830688,0.11879999935626985,0.2786000072956085,0.24060000479221344,0.21690000593662265,0.1915999948978424,0.1446000039577484,0.2257999926805496,0.17820000648498535,0.14090000092983246,0.12370000034570695,0.11050000041723253,0.17509999871253967,0.18080000579357147,0.18850000202655792,0.15700000524520874,0.1597999930381775,0.2513999938964844,0.19910000264644626,0.15649999678134918,0.10530000180006027,0.07500000298023224,0.2660000026226044,0.25429999828338623,0.25279998779296875,0.2436999976634979,0.2391999959945679,0.2494000047445297,0.2184000015258789,0.19290000200271606,0.1906999945640564,0.1704999953508377,0.2660999894142151,0.2281000018119812,0.20479999482631686,0.13169999420642853,0.0835999995470047,0.19679999351501465,0.17640000581741333,0.25679999589920044,0.20149999856948853,0.1581999957561493,0.2483000010251999,0.2207999974489212,0.17110000550746918,0.15000000596046448,0.1272999942302704,0.2430000007152557,0.16930000483989716,0.1861000061035156,0.16019999980926514,0.13439999520778656,0.274399995803833,0.2549000084400177,0.22339999675750727,0.2583000063896179,0.2272000014781952,0.24570000171661374,0.2078000009059906,0.18850000202655792,0.15369999408721924,0.12890000641345978,0.24140000343322754,0.23420000076293945,0.22190000116825104,0.2087000012397766,0.18809999525547028,0.8028736710548401,,,,,,
150,AugmixLoss,0.7008000016212463,49.0,,l1_channels,augmix,8.0,19550,0.29510000348091125,0.2867999970912933,0.27169999480247503,0.2536999881267548,0.20730000734329224,0.2991999983787537,0.27810001373291016,0.20360000431537628,0.1581999957561493,0.11159999668598176,0.04879999905824661,0.2957000136375427,0.28720000386238104,0.2709000110626221,0.2549999952316284,0.2149000018835068,0.2624000012874603,0.2642999887466431,0.2612999975681305,0.23880000412464145,0.2252999991178513,0.2870999872684479,0.2368000000715256,0.19750000536441806,0.15970000624656674,0.09839999675750732,0.26669999957084656,0.2347999960184097,0.19110000133514404,0.19189999997615811,0.16120000183582306,0.29580000042915344,0.2689999938011169,0.25189998745918274,0.2313999980688095,0.19189999997615811,0.2703000009059906,0.24660000205039975,0.2171999961137772,0.1987999975681305,0.18359999358654025,0.23019999265670776,0.2327000051736832,0.2362000048160553,0.18619999289512634,0.19429999589920044,0.27059999108314514,0.23199999332427976,0.20399999618530276,0.15449999272823334,0.11760000139474867,0.2928999960422516,0.2870000004768372,0.2804999947547913,0.2831999957561493,0.2804999947547913,0.2784000039100647,0.2549999952316284,0.2280000001192093,0.23199999332427976,0.20489999651908875,0.2892000079154968,0.2773000001907349,0.27160000801086426,0.21310000121593475,0.1965000033378601,0.2224999964237213,0.19329999387264246,0.2682999968528748,0.2140000015497208,0.17990000545978546,0.2797999978065491,0.2703000009059906,0.23880000412464145,0.22290000319480896,0.19789999723434448,0.2755999863147736,0.2404000014066696,0.22669999301433566,0.20630000531673431,0.18649999797344208,0.28349998593330383,0.2605000138282776,0.2307000011205673,0.2612999975681305,0.2286999970674515,0.2833999991416931,0.2610999941825867,0.2522000074386597,0.22349999845027926,0.19449999928474426,0.26730000972747797,0.2615000009536743,0.2522000074386597,0.2465000003576279,0.2302999943494797,0.7667242288589478,,,,,,
