,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Prune Amount,Prune Method,Prune Ratio,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name
0,True,True,True,0,24.59999918937683,45.71599960327148,66.48991107940674,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/90,0.9,L¹ Filter Globally,10.000000000000002,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/8/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/9/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/4/checkpoint/last.ckpt,513394988.0,3.344876,6.643933296203613,0.38671875,0.3092041015625,0.1668701171875,0.056691487630208336,0.15309970080852509,0,0.126946821808815,11,0.10531850904226303,31,0.15309970080852509,0,0.2054397463798523,0,0.12551270425319672,31,0.11469315737485886,11,0.2054397463798523,0,0.38334575295448303,0,0.1906135082244873,31,0.05696516111493111,11,0.38334575295448303,0,0.43887603282928467,0,0.1702321469783783,31,0.08196195214986801,29,0.43887603282928467,0,0.11885584890842438,27,0.07767920196056366,29,0.07380685955286026,0,0.07380685955286026,0
0,True,True,True,0,14.960002899169922,31.56799674034118,55.23797273635864,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/70,0.7,L¹ Filter Globally,3.333333333333333,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/6/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/7/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/3/checkpoint/last.ckpt,886602028.0,10.089196,3.073707103729248,0.6002604166666666,0.5585530598958334,0.4183756510416667,0.24247233072916666,0.2862936854362488,0,0.12041947990655899,28,0.07456403970718384,31,0.2862936854362488,0,0.3421735167503357,0,0.07197809964418411,86,0.07034730911254883,28,0.3421735167503357,0,0.4727945327758789,0,0.06741495430469513,83,0.041618555784225464,86,0.4727945327758789,0,0.5209766030311584,0,0.07067477703094482,83,0.05742441862821579,29,0.5209766030311584,0,0.2775912880897522,0,0.16815999150276184,27,0.08647734671831131,29,0.2775912880897522,0
0,True,True,True,0,12.139999866485596,26.98560357093811,51.952922344207764,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/50,0.5,L¹ Filter Globally,2.0,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/4/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/5/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/2/checkpoint/last.ckpt,1166940460.0,16.829932,1.8556863069534302,0.7265625,0.7124837239583334,0.6106363932291666,0.4504191080729167,0.26975464820861816,0,0.11190721392631531,28,0.06895702332258224,31,0.26975464820861816,0,0.28119906783103943,0,0.07317346334457397,28,0.0657532587647438,11,0.28119906783103943,0,0.20768693089485168,0,0.11295172572135925,82,0.1049419641494751,83,0.20768693089485168,0,0.15676163136959076,0,0.13882575929164886,82,0.1373647302389145,83,0.15676163136959076,0,0.22334837913513184,2,0.1583651900291443,0,0.10763444751501083,27,0.1583651900291443,0
0,True,True,True,0,10.979998111724854,25.31439065933227,51.02819502353668,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/25,0.25,L¹ Filter Globally,1.3333333333333333,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/2/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/3/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/1/checkpoint/last.ckpt,1477077292.0,25.258732,1.4303207397460938,0.8528645833333334,0.8643798828125,0.8146769205729166,0.722625732421875,0.26456496119499207,28,0.18814072012901306,0,0.05620991438627243,30,0.18814072012901306,0,0.2292344719171524,0,0.12790372967720032,28,0.07084964960813522,11,0.2292344719171524,0,0.2187635898590088,0,0.07920550554990768,28,0.07399175316095352,31,0.2187635898590088,0,0.15307088196277618,29,0.1482406109571457,0,0.09356819838285446,82,0.1482406109571457,0,0.31417492032051086,11,0.23896917700767517,2,0.0895770788192749,0,0.0895770788192749,0
0,True,True,True,0,10.7200026512146,24.80133771896362,50.88592767715454,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/10,0.1,L¹ Filter Globally,1.1111111111111112,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/0/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/0/checkpoint/last.ckpt,1653512492.0,30.306668,1.214587688446045,0.921875,0.94677734375,0.92657470703125,0.8888753255208334,0.42496997117996216,0,0.14817604422569275,28,0.09275981038808823,11,0.42496997117996216,0,0.32836753129959106,0,0.11902344226837158,11,0.0707017183303833,28,0.32836753129959106,0,0.2559971809387207,0,0.09308255463838577,82,0.059680692851543427,28,0.2559971809387207,0,0.17143964767456055,0,0.1232156828045845,82,0.08578897267580032,83,0.17143964767456055,0,0.2980475425720215,11,0.13280412554740906,13,0.10324101150035858,2,0.05458753556013107,0
