,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Prune Amount,Prune Method,Prune Ratio,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name,Name
270,False,False,False,90,14.399999380111694,56.86826705932617,70.49922347068787,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/multiheaded/imagenet100/standard/l1_global/part2/1,0.9,L¹ Filter Globally,10.000000000000002,1,False,False,True,,,,282437932.0,2.802796,0.2081155776977539,0.59765625,0.5469970703125,0.41009521484375,0.055023193359375,0.3082309067249298,11,0.20194430649280548,0,0.12605184316635132,28,0.20194430649280548,0,0.19691593945026398,0,0.1390976756811142,11,0.12684008479118347,28,0.19691593945026398,0,0.5549380779266357,0,0.09934914112091064,29,0.06478886306285858,11,0.5549380779266357,0,0.3696928024291992,0,0.36529797315597534,29,0.06984644383192062,83,0.3696928024291992,0,0.30307847261428833,16,0.06814679503440857,29,0.03574396297335625,50,0.0060454378835856915,0,Multiheaded Ensemble
270,False,False,False,90,12.220001220703125,52.64480113983154,67.55043864250183,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/multiheaded/imagenet100/standard/l1_global/part2/0,0.8,L¹ Filter Globally,5.000000000000001,1,False,False,True,,,,372996396.0,5.611884,0.5156189203262329,0.69921875,0.6710205078125,0.5582275390625,0.151123046875,0.22696453332901,0,0.20438586175441742,30,0.18434153497219086,27,0.22696453332901,0,0.3966045677661896,0,0.11039821803569794,27,0.09958939999341965,29,0.3966045677661896,0,0.5210155248641968,0,0.24056467413902283,29,0.03699653223156929,30,0.5210155248641968,0,0.47288158535957336,0,0.3518814146518707,29,0.036866214126348495,30,0.47288158535957336,0,0.15539701282978058,63,0.1331140398979187,89,0.10660534352064133,44,0.002351724077016115,0,Multiheaded Ensemble
270,False,False,False,90,10.579997301101685,49.93360042572021,66.2053793668747,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/multiheaded/imagenet100/standard/l1_global/3,0.7,L¹ Filter Globally,3.333333333333333,1,False,False,True,,,,446228780.0,8.429612,0.6394356489181519,0.765625,0.7408447265625,0.65252685546875,0.253387451171875,0.5140899419784546,0,0.33993175625801086,27,0.04103545472025871,28,0.5140899419784546,0,0.6955320835113525,0,0.0642702728509903,27,0.06218966841697693,28,0.6955320835113525,0,0.44672679901123047,0,0.16723714768886566,29,0.05287805199623108,27,0.44672679901123047,0,0.3766134977340698,0,0.26026374101638794,29,0.07119035720825195,83,0.3766134977340698,0,0.15743467211723328,89,0.07509171217679977,44,0.06261700391769409,63,0.006920928601175547,0,Multiheaded Ensemble
270,False,False,False,90,10.000002384185791,48.26693534851074,65.36471843719482,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/multiheaded/imagenet100/standard/l1_global/2,0.5,L¹ Filter Globally,2.0,1,False,False,True,,,,572115244.0,14.057836,0.7814347743988037,0.83984375,0.8372802734375,0.77838134765625,0.4641011555989583,0.26294320821762085,30,0.2625727355480194,0,0.19033533334732056,27,0.2625727355480194,0,0.20223388075828552,0,0.1505303829908371,29,0.12192240357398987,30,0.20223388075828552,0,0.5805597305297852,29,0.10808274149894714,30,0.0808960571885109,0,0.0808960571885109,0,0.7654316425323486,29,0.06334495544433594,0,0.03796112909913063,30,0.06334495544433594,0,0.4328630864620209,89,0.0477566123008728,63,0.04599945619702339,44,0.007404365111142397,0,Multiheaded Ensemble
270,False,False,False,90,9.839999675750722,47.48079776763916,65.34531712532043,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/multiheaded/imagenet100/standard/l1_global/1,0.25,L¹ Filter Globally,1.3333333333333333,1,False,False,True,,,,719636780.0,21.082412,0.8779197931289673,0.921875,0.9246826171875,0.89697265625,0.731048583984375,0.3202802240848541,30,0.2496153563261032,27,0.17884182929992676,0,0.17884182929992676,0,0.30198755860328674,27,0.17920809984207153,29,0.11802583932876587,0,0.11802583932876587,0,0.7012174129486084,29,0.0624825544655323,18,0.06093612685799599,30,0.035298723727464676,0,0.8144139051437378,29,0.039035648107528687,18,0.032400552183389664,83,0.0214457456022501,0,0.8135074377059937,89,0.03013339638710022,63,0.01331295445561409,79,0.0007693892112001777,0,Multiheaded Ensemble
270,False,False,False,90,10.039997100830078,47.148269414901726,65.17072021961212,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/multiheaded/imagenet100/standard/l1_global/0,0.1,L¹ Filter Globally,1.1111111111111112,1,False,False,True,,,,806459692.0,25.319212,0.9881943464279175,0.96875,0.9700927734375,0.9600830078125,0.8929239908854166,0.3506534993648529,28,0.22846941649913788,27,0.22628484666347504,0,0.22628484666347504,0,0.29717522859573364,0,0.21166546642780304,27,0.10681254416704178,29,0.29717522859573364,0,0.5940056443214417,29,0.062395475804805756,18,0.060087140649557114,0,0.060087140649557114,0,0.7648406624794006,29,0.03897368535399437,83,0.03701581805944443,0,0.03701581805944443,0,0.8860830664634705,89,0.01722198911011219,14,0.01247938722372055,44,0.0016933961305767298,0,Multiheaded Ensemble
0,False,False,False,90,10.32000184059143,48.51199984550476,66.2053793668747,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/multiheaded/imagenet100/standard,,,,1,False,False,True,,,,863664428.0,28.117868,0.8700340986251831,1.0,1.0,1.0,1.0,0.6894203424453735,0,0.11035913228988647,30,0.06262291967868805,11,0.6894203424453735,0,0.23697468638420105,0,0.19337859749794006,30,0.11834149807691574,27,0.23697468638420105,0,0.48534074425697327,29,0.15354135632514954,18,0.13696977496147156,0,0.13696977496147156,0,0.7129167914390564,29,0.09597127884626389,18,0.08064237982034683,0,0.08064237982034683,0,0.7658672332763672,89,0.020362379029393196,38,0.01685175485908985,46,0.001786129316315055,0,Multiheaded Ensemble
