,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Prune Amount,Prune Method,Prune Ratio,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,mean ECE corr,mCE calc,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name,Name
270,False,False,False,90,14.560002088546753,58.03306698799133,70.96482217311859,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/standard/4,0.9,L¹ Filter Globally,10.000000000000002,1.73,False,False,False,,,,473047610.0,3.333138,0.09049773216247559,4.5263776779174805,0.5803305506706238,0.39090909090909093,0.33732529051284826,0.17562217194570134,0.056536801978548434,0.41666537523269653,27,0.16149047017097473,0,0.09489117562770844,30,0.16149047017097473,0,0.2975876033306122,27,0.2687998116016388,0,0.060780107975006104,11,0.2687998116016388,0,0.3941490352153778,0,0.1418229043483734,29,0.11435521394014359,27,0.3941490352153778,0,0.4612427055835724,0,0.23278941214084625,29,0.08921516686677933,83,0.4612427055835724,0,0.699318528175354,89,0.04442710056900978,79,0.04181946814060211,16,0.0005631324020214379,0,Not Calibrated Scaled Up
270,False,False,False,90,10.500001907348633,49.32213425636291,66.32177829742432,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/standard/3,0.7,L¹ Filter Globally,3.333333333333333,1.73,False,False,False,,,,843762618.0,10.024126,0.886988639831543,4.5263776779174805,0.5803305506706238,0.6045454545454545,0.5845856754387706,0.4327983597285068,0.24026405919682825,0.38062188029289246,28,0.21681079268455505,27,0.10051461309194565,0,0.10051461309194565,0,0.28927406668663025,0,0.16120631992816925,29,0.07827756553888321,30,0.28927406668663025,0,0.5803806185722351,29,0.1064264103770256,83,0.10208606719970703,0,0.10208606719970703,0,0.5329027771949768,29,0.1918742060661316,83,0.04680720344185829,0,0.04680720344185829,0,0.11003615707159042,26,0.06550554931163788,29,0.055141739547252655,38,0.007112588733434677,0,Not Calibrated Scaled Up
270,False,False,False,90,10.000002384185791,47.55866527557373,66.3088470697403,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/standard/2,0.5,L¹ Filter Globally,2.0,1.73,False,False,False,,,,1122260190.0,16.714842,1.0182291269302368,4.5263776779174805,0.5803305506706238,0.7363636363636363,0.734628542451148,0.6238334276018099,0.447962719646112,0.4595252573490143,28,0.3641337752342224,0,0.07383905351161957,27,0.3641337752342224,0,0.4859965145587921,0,0.07785527408123016,30,0.05577344447374344,27,0.4859965145587921,0,0.25551262497901917,0,0.17753106355667114,29,0.10631308704614639,30,0.25551262497901917,0,0.22941382229328156,29,0.22655637562274933,0,0.19108320772647858,83,0.22655637562274933,0,0.18291915953159332,33,0.11349907517433167,16,0.08749853819608688,79,0.0020534589421004057,0,Not Calibrated Scaled Up
270,False,False,False,90,9.759998321533203,46.60372734069824,66.86497628688812,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/standard/1,0.25,L¹ Filter Globally,1.3333333333333333,1.73,False,False,False,,,,1426973258.0,25.073929,1.022106409072876,4.5263776779174805,0.5803305506706238,0.8704545454545455,0.8762612794026406,0.8204539027149321,0.7213309110281728,0.31601864099502563,27,0.2505236566066742,30,0.18665185570716858,28,0.04083884507417679,0,0.17109504342079163,0,0.13567259907722473,18,0.11407320946455002,29,0.17109504342079163,0,0.2581850290298462,18,0.1986028105020523,29,0.16753077507019043,30,0.09492211043834686,0,0.25273847579956055,18,0.18120764195919037,0,0.1444740891456604,29,0.18120764195919037,0,0.19894054532051086,33,0.11215730011463165,63,0.05923338234424591,54,0.001287235296331346,0,Not Calibrated Scaled Up
270,False,False,False,90,10.119998455047607,46.62240147590637,66.17304682731628,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/standard/0,0.1,L¹ Filter Globally,1.1111111111111112,1.73,False,False,False,,,,1601897529.0,30.089856,1.2553364038467407,4.5263776779174805,0.5803305506706238,0.9477272727272728,0.9512827129088294,0.9291572398190046,0.8883591476438892,0.9869536757469177,28,0.005209947936236858,27,0.003873293986544013,30,0.0018669001292437315,0,0.700324535369873,28,0.09296232461929321,0,0.06906970590353012,29,0.09296232461929321,0,0.3472118079662323,0,0.18944434821605682,29,0.1141497865319252,28,0.3472118079662323,0,0.28284573554992676,0,0.1488589495420456,29,0.1387459635734558,18,0.28284573554992676,0,0.21820476651191711,13,0.119937963783741,33,0.10320679843425751,63,0.0011515154037624598,0,Not Calibrated Scaled Up
270,False,False,False,90,10.32000184059143,48.30426573753357,67.14950799942017,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/standard_1.73/0,,,,1.73,False,False,False,,,,1717798200.0,33.42918,1.0079175233840942,4.5263776779174805,0.5803305506706238,1.0,1.0,1.0,1.0,0.401720255613327,0,0.18673409521579742,28,0.11999878287315369,27,0.401720255613327,0,0.289430171251297,30,0.21609462797641754,0,0.14569933712482452,27,0.21609462797641754,0,0.28211161494255066,30,0.156295508146286,29,0.12980444729328156,0,0.12980444729328156,0,0.3511059582233429,18,0.17290183901786804,29,0.11601290851831436,0,0.11601290851831436,0,0.4954194724559784,89,0.17582948505878448,10,0.054512619972229004,15,0.0007743320893496275,0,Not Calibrated Scaled Up
