,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name
0,False,False,False,0,16.680002212524414,62.50959634780884,73.88127148151398,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/90/performance,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/90/0/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/90/1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/90/2/checkpoint/last.ckpt,504580396.0,3.347308,1.4749377965927124,0.3776041666666667,0.30078125,0.16153971354166666,0.058807373046875,0.21084626019001007,11,0.17056436836719513,0,0.15832626819610596,30,0.17056436836719513,0,0.4255119562149048,0,0.17178142070770264,11,0.08059844374656677,30,0.4255119562149048,0,0.6963528990745544,0,0.0910181924700737,29,0.05630432069301605,11,0.6963528990745544,0,0.7765535712242126,0,0.13249312341213226,29,0.019389554858207703,83,0.7765535712242126,0,0.19751617312431335,89,0.08013847470283508,29,0.07409141957759857,50,0.03612549602985382,0
0,False,False,False,0,11.140000820159912,51.11440420150757,66.32177829742432,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/70/performance,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/70/0/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/70/1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/70/2/checkpoint/last.ckpt,880605484.0,10.102252,0.15254616737365723,0.5963541666666666,0.5506184895833334,0.41351318359375,0.24477132161458334,0.4251818358898163,27,0.2651689052581787,30,0.09700138121843338,0,0.09700138121843338,0,0.2755473554134369,29,0.20602943003177643,0,0.12719988822937012,27,0.20602943003177643,0,0.5877766013145447,29,0.1253259778022766,0,0.0712684690952301,30,0.1253259778022766,0,0.5935664772987366,29,0.1218000054359436,0,0.044084105640649796,30,0.1218000054359436,0,0.36258479952812195,89,0.05070587992668152,33,0.0378572940826416,63,0.007584087550640106,0
0,False,False,False,0,9.680002927780162,48.342669010162346,64.83445465564728,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/50/performance,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/50/0/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/50/1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/50/2/checkpoint/last.ckpt,1165117740.0,16.835436,0.41268467903137207,0.7265625,0.710205078125,0.6071573893229166,0.4516499837239583,0.4082445800304413,27,0.18604370951652527,0,0.138699010014534,30,0.18604370951652527,0,0.21487094461917877,29,0.1704864352941513,11,0.1577325314283371,0,0.1577325314283371,0,0.8236140608787537,29,0.04238344356417656,18,0.025320369750261307,30,0.02470714971423149,0,0.8904330730438232,29,0.03068741038441658,18,0.019084732979536057,83,0.012698039412498474,0,0.7494708895683289,89,0.0288584902882576,33,0.019714653491973877,38,0.003682865761220455,0
0,False,False,False,0,9.619998931884755,47.09999561309814,64.42705690860748,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/25/performance,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/25/0/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/25/1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/25/2/checkpoint/last.ckpt,1478535468.0,25.255212,0.6695687770843506,0.8580729166666666,0.864501953125,0.8118489583333334,0.7230936686197916,0.4554402232170105,0,0.20869410037994385,27,0.08038798719644547,30,0.4554402232170105,0,0.3505293130874634,0,0.19006945192813873,29,0.13072584569454193,27,0.3505293130874634,0,0.6759757399559021,29,0.15577970445156097,0,0.03257438540458679,30,0.15577970445156097,0,0.7916102409362793,29,0.12405607849359512,0,0.01656845398247242,83,0.12405607849359512,0,0.7541075348854065,89,0.01699904352426529,33,0.0166773721575737,44,0.00208311271853745,0
0,False,False,False,0,9.780001640319824,47.03759551048279,65.31945168972015,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/10/performance,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/10/0/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/10/1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_prune_joint_train_sep/calibrated/standard/finetuned/10/2/checkpoint/last.ckpt,1653963052.0,30.306988,0.8262783288955688,0.9231770833333334,0.94677734375,0.9261271158854166,0.88897705078125,0.5638876557350159,0,0.18056266009807587,30,0.06411680579185486,11,0.5638876557350159,0,0.3780469298362732,0,0.1707925796508789,29,0.1168108582496643,11,0.3780469298362732,0,0.5410924553871155,29,0.1990627646446228,0,0.03478506952524185,30,0.1990627646446228,0,0.6300150156021118,29,0.19241444766521454,0,0.03649141266942024,83,0.19241444766521454,0,0.8234203457832336,89,0.019098930060863495,63,0.018399450927972794,10,0.0009957324946299195,0
