,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Prune Amount,Prune Method,Prune Ratio,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name
270,False,False,False,90,10.29999852180481,47.75386452674866,66.36057794094086,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/together_second/resnet18/standard,0,Global Weight,1.0,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/random_init_nets/resnet18/network1/checkpoint/initial.ckpt,/work/dlclarge1/agnihotr-ensemble/random_init_nets/resnet18/network2/checkpoint/initial.ckpt,/work/dlclarge1/agnihotr-ensemble/random_init_nets/resnet18/network3/checkpoint/initial.ckpt,1784641836.0,33.683436,1.22298002243042,1.0,1.0,1.0,1.0,0.6925162076950073,0,0.14127469062805176,30,0.029896946623921394,89,0.6925162076950073,0,0.6469470858573914,0,0.15021146833896637,11,0.05510888248682022,30,0.6469470858573914,0,0.5806993246078491,29,0.2023465633392334,0,0.12695148587226868,30,0.2023465633392334,0,0.9663375616073608,29,0.013999863527715206,0,0.008632496930658817,30,0.013999863527715206,0,0.4951643645763397,89,0.10008791834115982,13,0.05050481855869293,15,0.004115165676921606,0
