,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Prune Amount,Prune Method,Prune Ratio,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name,Name
90,True,True,True,30,19.34000253677368,39.11280035972595,62.70046532154083,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/amda/4,0.9,L¹ Filter Globally,10.000000000000002,1.73,False,False,False,,,,448917368.0,3.33713,4.229596138000488,0.37272727272727274,0.30027525808246475,0.1678803733031674,0.061252754773527436,0.4533407390117645,31,0.12284715473651886,0,0.09757938235998154,22,0.12284715473651886,0,0.3302811086177826,31,0.24846580624580383,0,0.029354289174079895,86,0.24846580624580383,0,0.40677955746650696,31,0.2548821270465851,0,0.048563674092292786,29,0.2548821270465851,0,0.3396722078323364,31,0.21634472906589508,0,0.11634949594736099,29,0.21634472906589508,0,0.10385958105325699,0,0.08242527395486832,27,0.07774975895881653,89,0.10385958105325699,0,Not Calibrated Scaled Up
90,True,True,True,30,11.699998378753662,26.728802919387817,51.97879076004028,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/amda/3,0.7,L¹ Filter Globally,3.333333333333333,1.73,False,False,False,,,,817644765.0,10.021333,1.6454845666885376,0.5863636363636363,0.5483808178603374,0.4177389705882353,0.24648216044080368,0.5653851628303528,31,0.09635224938392639,0,0.043113090097904205,28,0.09635224938392639,0,0.47750917077064514,31,0.07067173719406128,0,0.04642530158162117,86,0.07067173719406128,0,0.5456280708312988,31,0.05375628173351288,0,0.04685468599200249,29,0.05375628173351288,0,0.35453879833221436,31,0.08286838233470917,29,0.07737631350755692,0,0.07737631350755692,0,0.12340854853391647,0,0.11260194331407547,89,0.0820685625076294,27,0.12340854853391647,0,Not Calibrated Scaled Up
90,True,True,True,30,10.479998588562012,24.47972893714904,50.67899525165558,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/amda/2,0.5,L¹ Filter Globally,2.0,1.73,False,False,False,,,,1102102381.0,16.709903,1.035839319229126,0.725,0.7056364838933363,0.6097638574660633,0.4532801783008148,0.2774030864238739,0,0.06937959790229797,42,0.06917785853147507,28,0.2774030864238739,0,0.34735891222953796,0,0.18787027895450592,31,0.03722470998764038,27,0.34735891222953796,0,0.37130892276763916,31,0.1886879801750183,0,0.0343816913664341,30,0.1886879801750183,0,0.2179621011018753,31,0.15632104873657227,0,0.08131146430969238,82,0.15632104873657227,0,0.09813055396080017,11,0.084548719227314,27,0.0821269303560257,0,0.0821269303560257,0,Not Calibrated Scaled Up
90,True,True,True,30,10.439997911453247,23.47893118858337,50.15519857406616,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/amda/1,0.25,L¹ Filter Globally,1.3333333333333333,1.73,False,False,False,,,,1416241944.0,25.065552,0.5079299211502075,0.8636363636363636,0.8621174063120475,0.8127828054298643,0.723910446540184,0.4826471209526062,0,0.08446355909109116,31,0.07639697194099426,11,0.4826471209526062,0,0.5336499214172363,0,0.07544151693582535,11,0.04578375816345215,31,0.5336499214172363,0,0.2561936676502228,0,0.14162255823612213,31,0.07003223896026611,44,0.2561936676502228,0,0.22975830733776093,0,0.11074508726596832,31,0.09068797528743744,29,0.22975830733776093,0,0.12103281170129776,16,0.11101920157670975,89,0.08867617696523666,27,0.04911288991570473,0,Not Calibrated Scaled Up
90,True,True,True,30,10.399997234344482,23.21066856384277,50.459131598472595,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/pruned/l1_global/amda/0,0.1,L¹ Filter Globally,1.1111111111111112,1.73,False,False,False,,,,1597893163.0,30.085265,0.402677059173584,0.9454545454545454,0.9461181823362298,0.9258342760180995,0.8893663397352823,0.7616438865661621,0,0.06894544512033463,11,0.06338001787662506,31,0.7616438865661621,0,0.8493099212646484,0,0.031007472425699234,31,0.02548278495669365,28,0.8493099212646484,0,0.5444464683532715,0,0.1592649668455124,31,0.05545412376523018,29,0.5444464683532715,0,0.35984402894973755,0,0.18502967059612274,31,0.12194234132766724,29,0.35984402894973755,0,0.2940906584262848,2,0.09318874776363373,0,0.08505111187696457,11,0.09318874776363373,0,Not Calibrated Scaled Up
90,True,True,True,30,10.699999332427979,24.40560460090637,51.48732662200928,StandardLoss,resnet18,/misc/lmbraid19/agnihotr/agnihotr-ensemble/scaled_resnet18/imagenet100/amda_1.73,,,,1.73,False,False,False,,,,1717798200.0,33.42918,0.8244335651397705,1.0,1.0,1.0,1.0,0.3675799071788788,0,0.1856193244457245,31,0.08460011333227158,28,0.3675799071788788,0,0.4363515377044678,0,0.13555306196212769,28,0.09729877859354019,31,0.4363515377044678,0,0.23993197083473206,31,0.22679990530014038,0,0.09353850781917572,28,0.22679990530014038,0,0.21357214450836182,0,0.1237030029296875,31,0.09462832659482956,28,0.21357214450836182,0,0.08371172845363617,38,0.05686196684837341,29,0.054758962243795395,14,0.015601648949086666,0,Not Calibrated Scaled Up
