,group,method,ratio,test_acc_brightness_1,test_acc_brightness_2,test_acc_brightness_3,test_acc_brightness_4,test_acc_brightness_5,test_acc_clean,test_acc_contrast_1,test_acc_contrast_2,test_acc_contrast_3,test_acc_contrast_4,test_acc_contrast_5,test_acc_defocus_blur_1,test_acc_defocus_blur_2,test_acc_defocus_blur_3,test_acc_defocus_blur_4,test_acc_defocus_blur_5,test_acc_elastic_transform_1,test_acc_elastic_transform_2,test_acc_elastic_transform_3,test_acc_elastic_transform_4,test_acc_elastic_transform_5,test_acc_fog_1,test_acc_fog_2,test_acc_fog_3,test_acc_fog_4,test_acc_fog_5,test_acc_frost_1,test_acc_frost_2,test_acc_frost_3,test_acc_frost_4,test_acc_frost_5,test_acc_gaussian_blur_1,test_acc_gaussian_blur_2,test_acc_gaussian_blur_3,test_acc_gaussian_blur_4,test_acc_gaussian_blur_5,test_acc_gaussian_noise_1,test_acc_gaussian_noise_2,test_acc_gaussian_noise_3,test_acc_gaussian_noise_4,test_acc_gaussian_noise_5,test_acc_glass_blur_1,test_acc_glass_blur_2,test_acc_glass_blur_3,test_acc_glass_blur_4,test_acc_glass_blur_5,test_acc_impulse_noise_1,test_acc_impulse_noise_2,test_acc_impulse_noise_3,test_acc_impulse_noise_4,test_acc_impulse_noise_5,test_acc_jpeg_compression_1,test_acc_jpeg_compression_2,test_acc_jpeg_compression_3,test_acc_jpeg_compression_4,test_acc_jpeg_compression_5,test_acc_motion_blur_1,test_acc_motion_blur_2,test_acc_motion_blur_3,test_acc_motion_blur_4,test_acc_motion_blur_5,test_acc_pixelate_1,test_acc_pixelate_2,test_acc_pixelate_3,test_acc_pixelate_4,test_acc_pixelate_5,test_acc_saturate_1,test_acc_saturate_2,test_acc_saturate_3,test_acc_saturate_4,test_acc_saturate_5,test_acc_shot_noise_1,test_acc_shot_noise_2,test_acc_shot_noise_3,test_acc_shot_noise_4,test_acc_shot_noise_5,test_acc_snow_1,test_acc_snow_2,test_acc_snow_3,test_acc_snow_4,test_acc_snow_5,test_acc_spatter_1,test_acc_spatter_2,test_acc_spatter_3,test_acc_spatter_4,test_acc_spatter_5,test_acc_speckle_noise_1,test_acc_speckle_noise_2,test_acc_speckle_noise_3,test_acc_speckle_noise_4,test_acc_speckle_noise_5,test_acc_zoom_blur_1,test_acc_zoom_blur_2,test_acc_zoom_blur_3,test_acc_zoom_blur_4,test_acc_zoom_blur_5,clean_error,mCE
105,augmix,l1_channels,4351797.0,0.1679999977350235,0.16500000655651093,0.15680000185966492,0.14949999749660492,0.13130000233650208,0.16940000653266907,0.1647000014781952,0.12039999663829805,0.0908000022172928,0.058299999684095376,0.025100000202655792,0.16910000145435333,0.15889999270439148,0.14339999854564667,0.12380000203847885,0.098300002515316,0.15119999647140506,0.1527000069618225,0.13830000162124634,0.14429999887943268,0.1459999978542328,0.1694999933242798,0.14059999585151672,0.12229999899864195,0.10300000011920928,0.06570000201463701,0.15199999511241913,0.12439999729394913,0.0948999971151352,0.08869999647140503,0.07079999893903732,0.16850000619888306,0.14319999516010284,0.12399999797344208,0.10830000042915344,0.08709999918937683,0.11060000211000444,0.08309999853372574,0.06840000301599503,0.06010000035166741,0.054999999701976776,0.11379999667406082,0.12150000035762787,0.1307000070810318,0.10019999742507936,0.1160999983549118,0.12030000239610672,0.09189999848604202,0.0723000019788742,0.0560000017285347,0.045499999076128006,0.15649999678134918,0.15309999883174896,0.1492999941110611,0.1485999971628189,0.1430000066757202,0.15760000050067902,0.13490000367164612,0.121799997985363,0.121799997985363,0.10920000076293944,0.16519999504089355,0.15850000083446505,0.1607999950647354,0.1509000062942505,0.148499995470047,0.12370000034570695,0.10649999976158142,0.1387999951839447,0.11020000278949738,0.08969999849796295,0.1243000030517578,0.10159999877214433,0.07760000228881836,0.07010000199079514,0.058299999684095376,0.13729999959468842,0.10570000112056732,0.11460000276565553,0.11349999904632567,0.10159999877214433,0.14920000731945038,0.11819999665021895,0.10369999706745148,0.12770000100135806,0.0989999994635582,0.12210000306367876,0.0908000022172928,0.08219999819993973,0.0689999982714653,0.06030000001192092,0.1501999944448471,0.14350000023841858,0.13369999825954434,0.12759999930858612,0.11779999732971193,0.8305999934673309,0.8814375002402812
105,standard,l1_channels,4351797.0,0.18219999969005585,0.1761000007390976,0.16680000722408295,0.15770000219345093,0.13410000503063202,0.18649999797344208,0.17000000178813934,0.11150000244379044,0.07850000262260437,0.04850000143051148,0.0198999997228384,0.1807000041007996,0.16169999539852142,0.1395999938249588,0.12160000205039978,0.09049999713897704,0.1527000069618225,0.15080000460147858,0.13940000534057614,0.1430000066757202,0.1517000049352646,0.17710000276565552,0.1445000022649765,0.10939999669790268,0.08129999786615373,0.04639999940991402,0.16200000047683716,0.1363999992609024,0.1037999987602234,0.10019999742507936,0.07349999994039537,0.18140000104904172,0.1379999965429306,0.1168000027537346,0.10279999673366548,0.08009999990463257,0.09920000284910202,0.06480000168085097,0.04800000041723251,0.045400001108646386,0.03880000114440918,0.08110000193119049,0.08560000360012054,0.11940000206232072,0.06889999657869339,0.09709999710321426,0.09629999846220016,0.059099998325109475,0.04179999977350235,0.03060000017285347,0.024700000882148743,0.17299999296665192,0.16769999265670776,0.16660000383853912,0.15970000624656674,0.15399999916553495,0.15129999816417694,0.1251000016927719,0.10580000281333923,0.10599999874830246,0.0925000011920929,0.1875,0.1858000010251999,0.17970000207424164,0.17759999632835388,0.164900004863739,0.14090000092983246,0.12399999797344208,0.1599999964237213,0.120899997651577,0.09749999642372133,0.1243000030517578,0.08910000324249268,0.05739999935030937,0.04930000007152557,0.04170000180602074,0.1428000032901764,0.10300000011920928,0.12150000035762787,0.12330000102519988,0.10779999941587448,0.15559999644756314,0.11900000274181365,0.1023000031709671,0.1103999987244606,0.07069999724626541,0.1177000030875206,0.07419999688863754,0.06310000270605087,0.04910000041127205,0.03959999978542328,0.14350000023841858,0.13140000402927401,0.11890000104904175,0.1096000000834465,0.10100000351667404,0.8135000020265579,0.8851583327826423
105,augmix,l1_channels,8731804.0,0.295199990272522,0.2910999953746796,0.2791000008583069,0.2619999945163727,0.2213000059127808,0.29100000858306885,0.27709999680519104,0.2160000056028366,0.17499999701976776,0.1251000016927719,0.046199999749660485,0.2899999916553497,0.27959999442100525,0.2621999979019165,0.2458000034093857,0.21040000021457672,0.26330000162124634,0.2621999979019165,0.25699999928474426,0.2524999976158142,0.2483000010251999,0.2829999923706055,0.2475000023841858,0.21310000121593475,0.1729000061750412,0.10909999907016754,0.2538999915122986,0.2152000069618225,0.16899999976158142,0.15960000455379486,0.12099999934434892,0.29030001163482666,0.2614000141620636,0.24539999663829806,0.22599999606609344,0.1956000030040741,0.22020000219345093,0.17910000681877136,0.1396999955177307,0.12700000405311584,0.11810000240802765,0.1993999928236008,0.2071000039577484,0.21819999814033508,0.17720000445842746,0.19429999589920044,0.22370000183582306,0.1712999939918518,0.1421000063419342,0.10760000348091124,0.08990000188350677,0.2698999941349029,0.2597000002861023,0.2549999952316284,0.2531000077724457,0.2459000051021576,0.27469998598098755,0.2522000074386597,0.23240000009536746,0.23409999907016754,0.21230000257492065,0.2874000072479248,0.2793000042438507,0.2772000133991241,0.2655999958515167,0.2653999924659729,0.1868000030517578,0.15970000624656674,0.27810001373291016,0.21930000185966486,0.17499999701976776,0.24660000205039975,0.21649999916553495,0.1687999963760376,0.15080000460147858,0.12700000405311584,0.24660000205039975,0.1888999938964844,0.20180000364780426,0.19429999589920044,0.1688999980688095,0.27619999647140503,0.24240000545978546,0.21860000491142276,0.23409999907016754,0.20200000703334808,0.24570000171661374,0.2034000009298325,0.18649999797344208,0.15870000422000885,0.13600000739097595,0.2676999866962433,0.2538000047206879,0.24230000376701355,0.2307000011205673,0.21739999949932096,0.7089999914169312,0.7829468742323419
105,standard,l1_channels,8731804.0,0.3167000114917755,0.30799999833106995,0.2991999983787537,0.2888000011444092,0.25360000133514404,0.3158000111579895,0.28540000319480896,0.19869999587535855,0.14869999885559082,0.10170000046491624,0.040800001472234726,0.3100999891757965,0.26019999384880066,0.2102999985218048,0.1852000057697296,0.1315000057220459,0.2623000144958496,0.2540999948978424,0.22110000252723694,0.2384999990463257,0.2538000047206879,0.2994000017642975,0.2498999983072281,0.2071000039577484,0.1680999994277954,0.11180000007152556,0.2547999918460846,0.211899995803833,0.15410000085830688,0.14069999754428866,0.09780000150203703,0.30970001220703125,0.20839999616146088,0.17149999737739566,0.1477999985218048,0.11320000141859055,0.15379999577999115,0.09870000183582306,0.07479999959468843,0.06729999929666519,0.05550000071525574,0.13040000200271604,0.14229999482631686,0.1678999960422516,0.11659999936819075,0.14069999754428866,0.1818999946117401,0.11259999871253967,0.07660000026226044,0.041200000792741776,0.028899999335408214,0.27489998936653137,0.24789999425411224,0.2336000055074692,0.22050000727176666,0.20409999787807465,0.2759999930858612,0.24060000479221344,0.2003999948501587,0.20520000159740448,0.1770000010728836,0.31049999594688416,0.3018999993801117,0.2953999936580658,0.2913999855518341,0.25290000438690186,0.218299999833107,0.18860000371932986,0.2888999879360199,0.2222000062465668,0.1720000058412552,0.19750000536441806,0.13899999856948853,0.08950000256299973,0.0729999989271164,0.059099998325109475,0.24220000207424164,0.1607999950647354,0.18440000712871552,0.1816000044345856,0.14399999380111694,0.2696000039577484,0.21469999849796292,0.18299999833106995,0.20229999721050265,0.148499995470047,0.1898999959230423,0.12210000306367876,0.10000000149011612,0.07360000163316728,0.059099998325109475,0.2545999884605408,0.22280000150203705,0.20409999787807465,0.18000000715255735,0.15940000116825104,0.6841999888420105,0.8104479169123806
105,augmix,l1_channels,17561987.0,0.4347000122070313,0.42309999465942383,0.3996999859809876,0.3745999932289124,0.3181999921798706,0.4375999867916107,0.41269999742507935,0.322299987077713,0.250900000333786,0.1648000031709671,0.05570000037550926,0.4345999956130981,0.4158999919891357,0.3856000006198883,0.3524999916553497,0.2804999947547913,0.38530001044273376,0.3887999951839447,0.3722000122070313,0.3483000099658966,0.32269999384880066,0.4268999993801117,0.37070000171661377,0.3215999901294708,0.27059999108314514,0.163100004196167,0.382999986410141,0.3163999915122986,0.2384999990463257,0.2337999939918518,0.1694999933242798,0.4352000057697296,0.382099986076355,0.3474999964237213,0.30820000171661377,0.2353000044822693,0.334199994802475,0.2436999976634979,0.1876000016927719,0.163100004196167,0.14959999918937686,0.24160000681877136,0.2504999935626984,0.2655999958515167,0.2070000022649765,0.2214999943971634,0.3483000099658966,0.2653999924659729,0.21009999513626101,0.14139999449253082,0.10189999639987946,0.40950000286102295,0.3950000107288361,0.3896999955177307,0.3783000111579895,0.3680000007152557,0.3923999965190888,0.3400999903678894,0.29670000076293945,0.2921000123023987,0.25290000438690186,0.41769999265670776,0.3709999918937683,0.35260000824928284,0.249099999666214,0.19429999589920044,0.334199994802475,0.29589998722076416,0.4032999873161316,0.33160001039505005,0.2669000029563904,0.3824000060558319,0.3303999900817871,0.24240000545978546,0.21240000426769254,0.17739999294281006,0.3718999922275543,0.2676999866962433,0.2953000068664551,0.273499995470047,0.22059999406337735,0.4129000008106232,0.3643999993801117,0.31200000643730164,0.3720999956130981,0.31200000643730164,0.3849999904632568,0.3050000071525574,0.2745000123977661,0.2254000008106232,0.19269999861717224,0.3856000006198883,0.3727000057697296,0.34880000352859497,0.32899999618530273,0.29580000042915344,0.5624000132083893,0.69158541803093
105,standard,l1_channels,17561987.0,0.4449000060558319,0.4325000047683716,0.4079999923706055,0.3819000124931336,0.3206999897956848,0.4544000029563904,0.4207000136375427,0.2874000072479248,0.20180000364780426,0.12219999730587006,0.03920000046491623,0.4476000070571899,0.4160000085830689,0.3711999952793121,0.32910001277923584,0.2368000000715256,0.39939999580383295,0.3880000114440918,0.3619000017642975,0.3424000144004822,0.3301999866962433,0.4377000033855438,0.3745999932289124,0.3125999867916107,0.2432000041007996,0.13089999556541446,0.3653999865055084,0.29010000824928284,0.2079000025987625,0.19009999930858607,0.1273999959230423,0.4480000138282776,0.3700000047683716,0.319599986076355,0.2725000083446503,0.19760000705718994,0.2556000053882599,0.15700000524520874,0.10170000046491624,0.08150000125169754,0.06710000336170198,0.20360000431537628,0.21299999952316284,0.24250000715255735,0.1678999960422516,0.2011999934911728,0.23639999330043796,0.12160000205039978,0.07419999688863754,0.042399998754262924,0.02360000088810921,0.4061999917030335,0.3772999942302704,0.3671999871730805,0.3587999939918518,0.34049999713897705,0.40070000290870667,0.3456000089645386,0.2962000072002411,0.28949999809265137,0.24879999458789825,0.4375999867916107,0.4117000102996826,0.3996999859809876,0.3400999903678894,0.2535000145435333,0.314300000667572,0.2614000141620636,0.419299989938736,0.3310999870300293,0.2558000087738037,0.3251000046730041,0.24469999969005585,0.1370999962091446,0.10899999737739564,0.07909999787807465,0.3714999854564667,0.2651999890804291,0.29809999465942383,0.2777999937534332,0.22679999470710754,0.40400001406669617,0.3337000012397766,0.28929999470710754,0.3131000101566315,0.22139999270439148,0.3249000012874603,0.2102999985218048,0.16990000009536746,0.11240000277757643,0.08330000191926956,0.3740000128746033,0.35929998755455017,0.33000001311302185,0.3125,0.2813999950885773,0.5455999970436096,0.7195583332019548
105,augmix,l1_channels,35190225.0,0.6187000274658203,0.6100999712944031,0.5928999781608582,0.5709999799728394,0.5159999728202821,0.6195999979972839,0.607699990272522,0.5437999963760376,0.4765999913215637,0.3736000061035156,0.13439999520778656,0.6183000206947327,0.6068000197410583,0.5853999853134155,0.555899977684021,0.4833999872207642,0.5590999722480774,0.5672000050544739,0.5620999932289124,0.5194000005722046,0.4636000096797943,0.614300012588501,0.5691999793052673,0.5274999737739563,0.4507000148296356,0.2854999899864197,0.5697000026702881,0.5108000040054321,0.4142999947071075,0.4005999863147736,0.3264999985694885,0.6187999844551086,0.5831999778747559,0.5562999844551086,0.517799973487854,0.4359999895095825,0.4961999952793121,0.38989999890327454,0.3061000108718872,0.2759999930858612,0.25699999928474426,0.3411000072956085,0.356799989938736,0.37299999594688416,0.2795000076293945,0.2888000011444092,0.5314000248908997,0.4338000118732453,0.3619000017642975,0.2524000108242035,0.1879999935626984,0.5637000203132629,0.5388000011444092,0.5299999713897705,0.5156999826431274,0.4986000061035156,0.5817000269889832,0.5321999788284302,0.4709999859333038,0.4718999862670898,0.4128000140190125,0.6044999957084656,0.5774000287055969,0.5597000122070312,0.4776999950408936,0.34540000557899475,0.4988000094890594,0.43230000138282776,0.5824999809265137,0.4991999864578247,0.41909998655319214,0.5580999851226807,0.499099999666214,0.37940001487731934,0.3409999907016754,0.28940001130104065,0.5727999806404114,0.4745000004768372,0.4826000034809113,0.4577000141143799,0.4205000102519989,0.5946999788284302,0.535099983215332,0.4677999913692474,0.5478000044822693,0.4715000092983246,0.557699978351593,0.4803999960422516,0.438400000333786,0.35899999737739563,0.310699999332428,0.5778999924659729,0.5681999921798706,0.5443999767303467,0.5191000103950499,0.4722999930381775,0.38040000200271606,0.5236270866977673
105,standard,l1_channels,35190225.0,0.6172999739646912,0.6111000180244446,0.5960000157356262,0.5720000267028809,0.5091999769210815,0.617900013923645,0.5978999733924866,0.4756999909877777,0.3720999956130981,0.2396000027656555,0.06300000101327896,0.61080002784729,0.5773000121116638,0.5041000247001648,0.4377000033855438,0.29679998755455017,0.5307000279426575,0.5284000039100647,0.4860000014305115,0.4465999901294708,0.4101000130176544,0.6079999804496765,0.5580000281333923,0.4988999962806702,0.4047999978065491,0.2248000055551529,0.5343000292778015,0.4440999925136566,0.3318000137805939,0.31119999289512634,0.2263000011444092,0.6114000082015991,0.5026000142097473,0.4244000017642975,0.3580000102519989,0.25180000066757197,0.3639999926090241,0.219200000166893,0.14090000092983246,0.11410000175237656,0.09769999980926514,0.1956000030040741,0.21199999749660486,0.2524999976158142,0.1437000036239624,0.18719999492168427,0.37929999828338623,0.2152000069618225,0.13289999961853027,0.07029999792575836,0.045800000429153435,0.5242000222206116,0.4778000116348266,0.4634999930858612,0.4476000070571899,0.4181999862194061,0.5457999706268309,0.4679000079631805,0.3858999907970429,0.3941000103950501,0.3292999863624573,0.6010000109672546,0.5723000168800354,0.5584999918937683,0.4756999909877777,0.3328999876976013,0.4697000086307526,0.38609999418258667,0.5878000259399414,0.5016000270843506,0.4049000144004822,0.4593000113964081,0.3531999886035919,0.193000003695488,0.1527000069618225,0.11029999703168868,0.5099999904632568,0.3693000078201294,0.4077999889850617,0.4016000032424927,0.34599998593330383,0.5597000122070312,0.4476000070571899,0.3831999897956848,0.4262999892234802,0.2888000011444092,0.4605000019073486,0.3086999952793121,0.24469999969005585,0.16140000522136688,0.1136000007390976,0.5134000182151794,0.4842999875545502,0.4458000063896179,0.4056000113487244,0.3585000038146973,0.382099986076355,0.6102999977301806
105,augmix,l1_channels,70321015.0,0.6916999816894531,0.6845999956130981,0.6718999743461609,0.6575999855995178,0.6050000190734863,0.6919999718666077,0.6802999973297119,0.6277999877929688,0.5748999714851379,0.4912000000476837,0.22849999368190765,0.6887999773025513,0.6791999936103821,0.6614000201225281,0.6348000168800354,0.555899977684021,0.6291999816894531,0.6413000226020813,0.6283000111579895,0.5744000077247621,0.5128999948501587,0.6827999949455261,0.6399000287055969,0.5828999876976013,0.5020999908447266,0.3163999915122986,0.6496999859809875,0.602400004863739,0.5216000080108643,0.5131000280380249,0.4311000108718872,0.6884999871253967,0.660099983215332,0.6341999769210815,0.5999000072479248,0.5152000188827515,0.6068999767303467,0.505299985408783,0.4086999893188477,0.3684999942779541,0.3310999870300293,0.3998000025749207,0.4061999917030335,0.4291999936103821,0.30399999022483826,0.3181000053882599,0.6180999875068665,0.5388000011444092,0.45480000972747797,0.3061999976634979,0.1956000030040741,0.6371999979019165,0.6067000031471252,0.5924000144004822,0.5813000202178955,0.5679000020027161,0.6570000052452087,0.6169999837875366,0.5590000152587891,0.5601000189781189,0.4995000064373016,0.680899977684021,0.6590999960899353,0.645799994468689,0.5834000110626221,0.4659999907016754,0.5735999941825867,0.5006999969482422,0.664900004863739,0.597599983215332,0.5260000228881836,0.6478000283241272,0.6062999963760376,0.4948000013828278,0.4548999965190888,0.3777999877929688,0.6409000158309937,0.557699978351593,0.5501999855041504,0.5231999754905701,0.5037000179290771,0.6717000007629395,0.6126000285148621,0.5394999980926514,0.6162999868392944,0.5435000061988831,0.652999997138977,0.590499997138977,0.5508000254631042,0.4747999906539917,0.4056999981403351,0.6510000228881836,0.6438000202178955,0.6276999711990356,0.6022999882698059,0.5586000084877014,0.30800002813339233,0.4435614597362777
105,standard,l1_channels,70321015.0,0.6751999855041504,0.6615999937057495,0.6438000202178955,0.6176999807357788,0.5490000247955322,0.679099977016449,0.6568999886512756,0.5566999912261963,0.4729999899864197,0.3416999876499176,0.11819999665021895,0.6728000044822693,0.6254000067710876,0.5473999977111816,0.465499997138977,0.3061999976634979,0.5785999894142151,0.5823000073432922,0.5275999903678894,0.4837000072002411,0.4510000050067902,0.6668000221252441,0.6100999712944031,0.5552999973297119,0.4652000069618225,0.26649999618530273,0.6032000184059143,0.5206999778747559,0.41040000319480896,0.3984000086784363,0.3086000084877014,0.6728000044822693,0.5439000129699707,0.4603999853134155,0.3783000111579895,0.2549000084400177,0.4652999937534332,0.3012999892234802,0.1941000074148178,0.15620000660419464,0.12790000438690186,0.24629999697208405,0.2594000101089477,0.3174999952316284,0.1817999929189682,0.2294999957084656,0.42309999465942383,0.2492000013589859,0.15139999985694885,0.06849999725818634,0.04419999942183495,0.5929999947547913,0.5476999878883362,0.5281000137329102,0.508899986743927,0.4823000133037567,0.5976999998092651,0.5066999793052673,0.42680001258850103,0.42399999499320973,0.3504000008106232,0.6611999869346619,0.635699987411499,0.6179999709129333,0.5461000204086304,0.4120999872684479,0.5202000141143799,0.4350999891757965,0.6424000263214111,0.5475999712944031,0.4453000128269196,0.5512999892234802,0.4433000087738037,0.25690001249313354,0.2029000073671341,0.13920000195503235,0.5781999826431274,0.4422000050544739,0.4704999923706055,0.4490000009536743,0.40400001406669617,0.6126000285148621,0.5102000236511229,0.4402999877929688,0.4693999886512756,0.3285999894142151,0.5508999824523926,0.3908999860286713,0.3228999972343445,0.21369999647140506,0.13850000500679016,0.5561000108718872,0.5236999988555908,0.4722999930381775,0.4309999942779541,0.3700000047683716,0.320900022983551,0.5578906259421881
105,augmix,layer_weight,4351797.0,0.5412999987602234,0.5266000032424927,0.5055999755859375,0.4790000021457672,0.40860000252723694,0.5425999760627747,0.5146999955177307,0.4086999893188477,0.3233000040054321,0.21469999849796292,0.05469999834895134,0.5412999987602234,0.5271000266075134,0.5055999755859375,0.4769000113010407,0.4138999879360199,0.4864000082015991,0.4923000037670136,0.4821000099182129,0.4754000008106232,0.4702999889850617,0.5235000252723694,0.4508000016212464,0.3783000111579895,0.29760000109672546,0.1665000021457672,0.4936999976634979,0.4266000092029572,0.3617999851703644,0.3585000038146973,0.30079999566078186,0.5407000184059143,0.5023000240325928,0.472900003194809,0.4420000016689301,0.3783000111579895,0.3935999870300293,0.3084999918937683,0.2468000054359436,0.22190000116825104,0.20409999787807465,0.4401000142097473,0.4503999948501587,0.4609000086784363,0.3930999934673309,0.4045999944210053,0.3968999981880188,0.2700000107288361,0.18449999392032626,0.11259999871253967,0.07509999722242355,0.5216000080108643,0.5048999786376953,0.4970000088214874,0.4930999875068665,0.4871000051498413,0.520799994468689,0.494700014591217,0.4546999931335449,0.4566999971866608,0.4169000089168549,0.5371999740600586,0.5309000015258789,0.5238999724388123,0.5059999823570251,0.4794000089168549,0.391400009393692,0.32589998841285706,0.5091999769210815,0.4234000146389008,0.3440000116825104,0.4643999934196472,0.4025000035762787,0.3107999861240387,0.2795000076293945,0.2433000057935715,0.5138000249862671,0.4512999951839447,0.4379999935626984,0.39890000224113453,0.3569000065326691,0.5241000056266785,0.48269999027252203,0.4413999915122986,0.4697000086307526,0.4004999995231629,0.4693000018596649,0.39849999547004705,0.3619000017642975,0.3075999915599823,0.2615000009536743,0.5016999840736389,0.4948999881744385,0.4819999933242798,0.4650000035762787,0.439300000667572,0.45740002393722534,0.5851375005440786
105,standard,layer_weight,4351797.0,0.5727999806404114,0.5601000189781189,0.5386999845504761,0.5062999725341797,0.42809998989105225,0.5740000009536743,0.5422000288963318,0.3892000019550324,0.27869999408721924,0.16869999468326569,0.04749999940395355,0.5680000185966492,0.5358999967575073,0.4909999966621399,0.4386000037193297,0.3305999934673309,0.5062000155448914,0.5067999958992004,0.4783999919891357,0.4535999894142151,0.4325999915599823,0.5598999857902527,0.4857999980449677,0.4025999903678894,0.3014000058174133,0.163100004196167,0.515500009059906,0.4447999894618988,0.3497999906539917,0.336899995803833,0.26330000162124634,0.5679000020027161,0.4873999953269959,0.4341000020503998,0.3815000057220459,0.2845999896526337,0.3544000089168549,0.2126999944448471,0.13120000064373016,0.10350000113248824,0.0868000015616417,0.3833000063896179,0.3964999914169312,0.4296999871730805,0.30309998989105225,0.3353999853134155,0.29510000348091125,0.14900000393390656,0.10000000149011612,0.052700001746416085,0.036299999803304665,0.527400016784668,0.5091000199317932,0.501800000667572,0.487199991941452,0.4772999882698059,0.5306000113487244,0.4690999984741211,0.40400001406669617,0.4023000001907349,0.34150001406669617,0.5687999725341797,0.5576000213623047,0.550000011920929,0.5250999927520752,0.4871000051498413,0.4277999997138977,0.3637000024318695,0.5404000282287598,0.4553999900817871,0.3659000098705292,0.4241999983787537,0.3257000148296356,0.1768999993801117,0.13920000195503235,0.09870000183582306,0.5232999920845032,0.4375,0.428600013256073,0.3986999988555908,0.3616000115871429,0.5508000254631042,0.5004000067710876,0.4429999887943268,0.4499000012874603,0.3476000130176544,0.4273999929428101,0.2867000102996826,0.23240000009536746,0.14869999885559082,0.10639999806880952,0.5026000142097473,0.4851000010967255,0.4550999999046326,0.4289000034332275,0.3858999907970429,0.4259999990463257,0.6119406242699672
105,augmix,layer_weight,8731804.0,0.6593000292778015,0.651199996471405,0.6384000182151794,0.6207000017166138,0.5590999722480774,0.6626999974250793,0.6510999798774719,0.5776000022888184,0.5142999887466431,0.40209999680519104,0.15129999816417694,0.6604999899864197,0.6464999914169312,0.6233000159263611,0.6001999974250793,0.5228999853134155,0.5993999838829039,0.6096000075340271,0.5982000231742859,0.5586000084877014,0.5216000080108643,0.6546000242233276,0.6037999987602234,0.5404999852180481,0.44589999318122864,0.2653999924659729,0.6243000030517578,0.5685999989509583,0.4923000037670136,0.4921000003814697,0.4212000072002411,0.660099983215332,0.6223999857902527,0.5982999801635742,0.5658000111579895,0.4819999933242798,0.5256000161170961,0.4092999994754791,0.32409998774528503,0.294299989938736,0.2617000043392181,0.4546000063419342,0.4625000059604645,0.4810999929904938,0.3513999879360199,0.3659000098705292,0.5296999812126161,0.3896999955177307,0.2813000082969665,0.16920000314712524,0.1097000017762184,0.6291999816894531,0.6065999865531921,0.5996999740600586,0.586899995803833,0.571399986743927,0.6287999749183655,0.5942999720573425,0.541700005531311,0.5435000061988831,0.4873999953269959,0.654699981212616,0.6399000287055969,0.6259999871253967,0.5799999833106995,0.4943000078201294,0.5357000231742859,0.4648999869823456,0.6331999897956848,0.5634999871253967,0.4912000000476837,0.5845000147819519,0.5170000195503235,0.3962000012397766,0.35839998722076416,0.30180001258850103,0.6172999739646912,0.5364000201225281,0.5343000292778015,0.4918999969959259,0.4625000059604645,0.638700008392334,0.59579998254776,0.5309000015258789,0.5813000202178955,0.5002999901771545,0.5874000191688538,0.5019999742507935,0.4582000076770783,0.3862000107765198,0.3221000134944916,0.6177999973297119,0.6176000237464905,0.6014999747276306,0.5791000127792358,0.5411000251770021,0.33730000257492065,0.4811541674813876
105,standard,layer_weight,8731804.0,0.6473000049591064,0.6292999982833862,0.6060000061988831,0.5756999850273132,0.4921000003814697,0.6474000215530396,0.6200000047683716,0.497299998998642,0.391400009393692,0.25180000066757197,0.07249999791383742,0.6417999863624573,0.6047999858856201,0.5367000102996826,0.4641000032424927,0.3310000002384186,0.5633999705314636,0.5616999864578247,0.5270000100135803,0.4943999946117401,0.4823000133037567,0.631600022315979,0.5701000094413757,0.5011000037193298,0.4065000116825104,0.2377000004053116,0.5771999955177307,0.5095000267028809,0.4147999882698059,0.40860000252723694,0.329800009727478,0.641700029373169,0.5350000262260437,0.4578999876976013,0.3912999927997589,0.2842000126838684,0.3736999928951264,0.20010000467300412,0.1186000034213066,0.08879999816417694,0.0731000006198883,0.3388000130653381,0.36000001430511475,0.4090000092983246,0.2522999942302704,0.30820000171661377,0.2815999984741211,0.12319999933242798,0.07020000368356705,0.042399998754262924,0.030099999159574512,0.5861999988555908,0.5468000173568726,0.5368999838829039,0.5163000226020813,0.4991999864578247,0.569599986076355,0.4830000102519989,0.41260001063346863,0.4158999919891357,0.3495999872684479,0.6349999904632568,0.617900013923645,0.6087999939918518,0.5730000138282776,0.513700008392334,0.4941000044345856,0.4104999899864197,0.6111999750137329,0.5069000124931335,0.4020000100135803,0.4821000099182129,0.3492000102996826,0.16259999573230746,0.12129999697208405,0.08049999922513963,0.5776000022888184,0.4695000052452088,0.4740000069141388,0.4438999891281128,0.3955000042915344,0.6043999791145325,0.5196999907493591,0.4657000005245209,0.486299991607666,0.3495999872684479,0.4810000061988831,0.29260000586509705,0.2207999974489212,0.1274999976158142,0.08110000193119049,0.5514000058174133,0.5216000080108643,0.4814999997615814,0.44589999318122864,0.3948000073432921,0.35259997844696045,0.5783916652047385
