,Name,Amda,Model Size,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining
0,Multiheaded Ensemble,True,2.818412,0.52734375,0.4957275390625,0.37548828125,0.0600077311197916
1,Multiheaded Ensemble,True,5.620268,0.640625,0.6287841796875,0.521728515625,0.1557210286458333
2,Multiheaded Ensemble,True,8.425132,0.71484375,0.705322265625,0.619384765625,0.2570088704427083
3,Multiheaded Ensemble,True,14.053292,0.8046875,0.8150634765625,0.75592041015625,0.466461181640625
4,Multiheaded Ensemble,True,21.092972,0.90625,0.91357421875,0.8868408203125,0.732635498046875
5,Multiheaded Ensemble,True,25.306604,0.9609375,0.966796875,0.955078125,0.8929545084635416
6,Multiheaded Ensemble,True,28.117868,1.0,1.0,1.0,1.0
