,Name,Amda,Model Size,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining
0,Multiheaded Ensemble,False,2.802796,0.59765625,0.5469970703125,0.41009521484375,0.055023193359375
1,Multiheaded Ensemble,False,5.611884,0.69921875,0.6710205078125,0.5582275390625,0.151123046875
2,Multiheaded Ensemble,False,8.429612,0.765625,0.7408447265625,0.65252685546875,0.253387451171875
3,Multiheaded Ensemble,False,14.057836,0.83984375,0.8372802734375,0.77838134765625,0.4641011555989583
4,Multiheaded Ensemble,False,21.082412,0.921875,0.9246826171875,0.89697265625,0.731048583984375
5,Multiheaded Ensemble,False,25.319212,0.96875,0.9700927734375,0.9600830078125,0.8929239908854166
6,Multiheaded Ensemble,False,28.117868,1.0,1.0,1.0,1.0
