,Name,Amda,Model Size,Test Target Probability,Test Target Name,Test Class 1 Probability,Test Class 1 Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name
0,Multiheaded Ensemble,True,2.818412,0.1500322222709655,0,0.1856952607631683,27,0.2484951317310333,0
1,Multiheaded Ensemble,True,5.620268,0.1936833262443542,0,0.3058474361896515,28,0.3310353457927704,31
2,Multiheaded Ensemble,True,8.425132,0.488506019115448,0,0.488506019115448,0,0.6129009127616882,31
3,Multiheaded Ensemble,True,14.053292,0.6821743249893188,0,0.6821743249893188,0,0.5182006359100342,0
4,Multiheaded Ensemble,True,21.092972,0.1872480511665344,0,0.1872480511665344,0,0.2714681029319763,0
5,Multiheaded Ensemble,True,25.306604,0.6531465649604797,0,0.6531465649604797,0,0.2861716151237488,0
6,Multiheaded Ensemble,True,28.117868,0.5536961555480957,0,0.5536961555480957,0,0.2150491029024124,31
