,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,err,mean ECE corr,mCE calc,mFP,mean ECE pertubation,mean error pertubation,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name
0,False,False,False,0,10.799998044967651,49.29573535919189,67.2400414943695,StandardLoss,resnet18,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/standard/unpruned/performance,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/standard/unpruned/network1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/standard/unpruned/network2/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/standard/unpruned/network3/checkpoint/last.ckpt,1784641836.0,33.683436,1.2029187679290771,0.10788214206695557,4.459074020385742,0.49218684434890747,0.02902999999999999,0.08657578378915787,0.13917189836502075,1.0,1.0,1.0,1.0,0.440673828125,0,0.1925048828125,28,0.104248046875,30,0.440673828125,0,0.396240234375,0,0.1002197265625,29,0.09674072265625,30,0.396240234375,0,0.57568359375,29,0.1593017578125,0,0.05926513671875,30,0.1593017578125,0,0.65380859375,29,0.1627197265625,0,0.03106689453125,82,0.1627197265625,0,0.966796875,89,0.005527496337890625,38,0.0033206939697265625,44,5.4776668548583984e-05,0
