,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Prune Amount,Prune Method,Prune Ratio,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,err,mean ECE corr,mCE calc,mFP,mean ECE pertubation,mean error pertubation,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name
0,True,True,True,0,24.59999918937683,45.71599960327148,66.48991107940674,StandardLoss,resnet18,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/90,0.9,L¹ Filter Globally,10.000000000000002,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/8/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/9/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/4/checkpoint/last.ckpt,513394988.0,3.344876,4.4128499031066895,0.24562102556228638,5.407454490661621,0.4568338394165039,0.03255683333333332,0.10333985090255737,0.27072054147720337,0.38671875,0.3092041015625,0.1668701171875,0.056691487630208336,0.15283203125,0,0.126708984375,11,0.10540771484375,31,0.15283203125,0,0.2047119140625,0,0.1251220703125,31,0.1148681640625,11,0.2047119140625,0,0.3837890625,0,0.190673828125,31,0.057037353515625,11,0.3837890625,0,0.43896484375,0,0.169921875,31,0.0821533203125,29,0.43896484375,0,0.11865234375,27,0.07763671875,29,0.07366943359375,0,0.07366943359375,0
0,True,True,True,0,14.960002899169922,31.56799674034118,55.23797273635864,StandardLoss,resnet18,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/70,0.7,L¹ Filter Globally,3.333333333333333,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/6/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/7/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/3/checkpoint/last.ckpt,886602028.0,10.089196,2.338643789291382,0.14888536930084229,3.7572989463806152,0.31471866369247437,0.02075566666666668,0.05727117136120796,0.16423165798187256,0.6002604166666666,0.5585530598958334,0.4183756510416667,0.24247233072916666,0.28662109375,0,0.12042236328125,28,0.07464599609375,31,0.28662109375,0,0.34326171875,0,0.07177734375,86,0.0704345703125,28,0.34326171875,0,0.472900390625,0,0.06756591796875,83,0.04156494140625,86,0.472900390625,0,0.5224609375,0,0.0704345703125,83,0.0572509765625,29,0.5224609375,0,0.27880859375,0,0.1678466796875,27,0.08624267578125,29,0.27880859375,0
0,True,True,True,0,12.139999866485596,26.98560357093811,51.952922344207764,StandardLoss,resnet18,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/50,0.5,L¹ Filter Globally,2.0,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/4/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/5/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/2/checkpoint/last.ckpt,1166940460.0,16.829932,1.816812515258789,0.1208200454711914,3.0792269706726074,0.26906317472457886,0.017575166666666687,0.049017421901226044,0.1351313591003418,0.7265625,0.7124837239583334,0.6106363932291666,0.4504191080729167,0.268310546875,0,0.11212158203125,28,0.0693359375,31,0.268310546875,0,0.281005859375,0,0.07342529296875,28,0.06561279296875,11,0.281005859375,0,0.2071533203125,0,0.11260986328125,82,0.10498046875,83,0.2071533203125,0,0.156494140625,0,0.138671875,82,0.1370849609375,83,0.156494140625,0,0.22265625,2,0.1585693359375,0,0.10748291015625,27,0.1585693359375,0
0,True,True,True,0,10.979998111724854,25.31439065933227,51.02819502353668,StandardLoss,resnet18,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/25,0.25,L¹ Filter Globally,1.3333333333333333,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/2/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/3/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/1/checkpoint/last.ckpt,1477077292.0,25.258732,1.499943733215332,0.1094745397567749,2.712707996368408,0.2523832321166992,0.016359833333333365,0.04451937600970268,0.123069167137146,0.8528645833333334,0.8643798828125,0.8146769205729166,0.722625732421875,0.2646484375,28,0.187744140625,0,0.05615234375,30,0.187744140625,0,0.23046875,0,0.1278076171875,28,0.07098388671875,11,0.23046875,0,0.21875,0,0.079345703125,28,0.07427978515625,31,0.21875,0,0.1533203125,29,0.1485595703125,0,0.093505859375,82,0.1485595703125,0,0.314697265625,11,0.2393798828125,2,0.08978271484375,0,0.08978271484375,0
0,True,True,True,0,10.7200026512146,24.80133771896362,50.88592767715454,StandardLoss,resnet18,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/performance/10,0.1,L¹ Filter Globally,1.1111111111111112,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/0/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/part1/1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/calibrated/resnet18/amda/pruned/network3/0/checkpoint/last.ckpt,1653512492.0,30.306668,1.5160499811172485,0.10688692331314087,2.6106903553009033,0.24724525213241577,0.015938333333333367,0.04637742042541504,0.11956602334976196,0.921875,0.94677734375,0.92657470703125,0.8888753255208334,0.4248046875,0,0.1485595703125,28,0.09295654296875,11,0.4248046875,0,0.329345703125,0,0.1187744140625,11,0.07080078125,28,0.329345703125,0,0.256103515625,0,0.0931396484375,82,0.059783935546875,28,0.256103515625,0,0.171630859375,0,0.1231689453125,82,0.0858154296875,83,0.171630859375,0,0.2978515625,11,0.1326904296875,13,0.1033935546875,2,0.0548095703125,0
