,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,err,mean ECE corr,mCE calc,mFP,mean ECE pertubation,mean error pertubation,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name
0,True,True,True,0,10.839998722076416,25.56986212730407,51.998189091682434,StandardLoss,resnet18,/work/dlclarge1/agnihotr-ensemble/second_ensembles/resnet18/amda/performance,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/second_ensembles/resnet18/amda/network1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_ensembles/resnet18/amda/network2/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_ensembles/resnet18/amda/network3/checkpoint/last.ckpt,1784641836.0,33.683436,1.5375374555587769,0.10788214206695557,2.6404099464416504,0.2548540234565735,0.016524000000000035,0.044400155544281006,0.12287026643753052,1.0,1.0,1.0,1.0,0.53515625,0,0.141845703125,28,0.051788330078125,11,0.53515625,0,0.346923828125,0,0.1915283203125,28,0.076171875,31,0.346923828125,0,0.27099609375,0,0.132080078125,28,0.10821533203125,31,0.27099609375,0,0.205322265625,0,0.1295166015625,82,0.11700439453125,83,0.205322265625,0,0.2193603515625,11,0.10284423828125,0,0.0958251953125,2,0.10284423828125,0
