,Amda,Augmix,DeepAugment,Epochs,ImageNet100 Error,ImageNet100-C Error,ImageNet100-R Error,Loss,Network,Path,Scaling,ensemble,loading_ensemble,multiheaded,network1,network2,network3,MACs,Model Size,ECE,err,mean ECE corr,mCE calc,mFP,mean ECE pertubation,mean error pertubation,Layer1 Remaining,Layer2 Remaining,Layer3 Remaining,Layer4 Remaining,Test Class 1 Probability,Test Class 1 Name,Test Class 2 Probability,Test Class 2 Name,Test Class 3 Probability,Test Class 3 Name,Test Target Probability,Test Target Name,Bright 1 Class 1 Probability,Bright 1 Class 1 Name,Bright 1 Class 2 Probability,Bright 1 Class 2 Name,Bright 1 Class 3 Probability,Bright 1 Class 3 Name,Bright 1 Target Probability,Bright 1 Target Name,Bright 3 Class 1 Probability,Bright 3 Class 1 Name,Bright 3 Class 2 Probability,Bright 3 Class 2 Name,Bright 3 Class 3 Probability,Bright 3 Class 3 Name,Bright 3 Target Probability,Bright 3 Target Name,Bright 5 Class 1 Probability,Bright 5 Class 1 Name,Bright 5 Class 2 Probability,Bright 5 Class 2 Name,Bright 5 Class 3 Probability,Bright 5 Class 3 Name,Bright 5 Target Probability,Bright 5 Target Name,Rend Class 1 Probability,Rend Class 1 Name,Rend Class 2 Probability,Rend Class 2 Name,Rend Class 3 Probability,Rend Class 3 Name,Rend Target Probability,Rend Target Name
0,False,False,False,0,10.259997844696045,47.48746752738952,66.08898043632507,StandardLoss,resnet18,/work/dlclarge1/agnihotr-ensemble/second_ensembles/resnet18/standard/performance,1,True,False,False,/work/dlclarge1/agnihotr-ensemble/second_ensembles/resnet18/standard/network1/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_ensembles/resnet18/standard/network2/checkpoint/last.ckpt,/work/dlclarge1/agnihotr-ensemble/second_ensembles/resnet18/standard/network3/checkpoint/last.ckpt,1784641836.0,33.683436,1.1725687980651855,0.10230892896652222,3.730968475341797,0.4740472435951233,0.02757066666666667,0.07979406416416168,0.12910032272338867,1.0,1.0,1.0,1.0,0.342529296875,0,0.1876220703125,28,0.1197509765625,27,0.342529296875,0,0.324951171875,0,0.1678466796875,29,0.099853515625,27,0.324951171875,0,0.65576171875,29,0.1619873046875,0,0.0228424072265625,27,0.1619873046875,0,0.7890625,29,0.135009765625,0,0.0111846923828125,18,0.135009765625,0,0.63232421875,89,0.06011962890625,44,0.0299835205078125,15,0.002994537353515625,0
